date,code,action,reason,price,shares,pnl_pct
2024-12-31,002629.SZ,买入,金叉,4.25,200,0.0
2024-12-31,600828.SH,买入,金叉,4.37,200,0.0
2025-01-02,688221.SH,卖出,止损,9.25,100,-6.376518218623484
2025-01-02,002068.SZ,买入,金叉,10.4,100,0.0
2025-01-02,600368.SH,买入,金叉,4.96,200,0.0
2025-01-03,600724.SH,卖出,止损,5.86,100,-8.437499999999998
2025-01-03,002629.SZ,卖出,死叉,3.84,200,-9.64705882352942
2025-01-03,600828.SH,卖出,止损,4.14,200,-5.263157894736848
2025-01-03,002361.SZ,买入,金叉,5.87,100,0.0
2025-01-03,600398.SH,买入,金叉,7.48,100,0.0
2025-01-06,603126.SH,卖出,止损,7.16,100,-12.469437652811733
2025-01-06,600368.SH,卖出,止损,4.54,200,-8.467741935483875
2025-01-06,600255.SH,买入,金叉,3.47,300,0.0
2025-01-06,603500.SH,买入,金叉,8.81,100,0.0
2025-01-07,600824.SH,买入,金叉,5.02,200,0.0
2025-01-08,002187.SZ,买入,金叉,7.94,100,0.0
2025-01-09,603500.SH,卖出,止损,8.23,100,-6.583427922814988
2025-01-09,002187.SZ,卖出,止损,7.52,100,-5.289672544080615
2025-01-09,600579.SH,买入,金叉,9.49,100,0.0
2025-01-10,002361.SZ,卖出,止损,5.44,100,-7.325383304940369
2025-01-10,600824.SH,卖出,止损,4.7,200,-6.374501992031856
2025-01-10,600579.SH,卖出,止损,8.54,100,-10.010537407797692
2025-01-10,000759.SZ,买入,金叉,8.88,100,0.0
2025-01-10,300715.SZ,买入,金叉,9.5,100,0.0
2025-01-13,600255.SH,卖出,止损,3.27,300,-5.763688760806918
2025-01-13,300715.SZ,卖出,止损,8.56,100,-9.894736842105257
2025-01-13,600693.SH,买入,金叉,6.35,100,0.0
2025-01-13,600808.SH,买入,金叉,3.35,300,0.0
2025-01-14,603166.SH,买入,金叉,9.54,100,0.0
2025-01-16,603166.SH,卖出,止损,8.81,100,-7.651991614255749
2025-01-16,600601.SH,买入,金叉,5.41,100,0.0
2025-01-17,000573.SZ,买入,金叉,4.38,200,0.0
2025-01-22,000759.SZ,卖出,死叉,9.17,100,3.26576576576576
2025-01-22,002361.SZ,买入,金叉,5.26,100,0.0
2025-01-23,300323.SZ,卖出,死叉,7.2,100,-7.573812580231065
2025-01-23,600778.SH,卖出,死叉,7.33,100,-2.3968042609853524
2025-01-23,002692.SZ,买入,金叉,4.95,200,0.0
2025-01-24,002692.SZ,卖出,止损,4.53,200,-8.484848484848484
2025-01-24,002031.SZ,买入,金叉,6.82,100,0.0
2025-01-27,600601.SH,卖出,止损,5.09,100,-5.914972273567476
2025-01-27,002361.SZ,卖出,止损,4.86,100,-7.604562737642572
2025-01-27,002031.SZ,卖出,止损,6.14,100,-9.970674486803532
2025-01-27,300715.SZ,买入,金叉,8.72,100,0.0
2025-01-27,002629.SZ,买入,金叉,4.34,200,0.0
2025-02-05,600693.SH,卖出,止损,5.9,100,-7.086614173228334
2025-02-05,300715.SZ,卖出,止损,8.1,100,-7.110091743119273
2025-02-05,002031.SZ,买入,金叉,6.75,100,0.0
2025-02-06,603278.SH,买入,金叉,9.6,100,0.0
2025-02-07,002068.SZ,卖出,死叉,10.6,100,1.9230769230769162
2025-02-07,002600.SZ,买入,金叉,10.16,100,0.0
2025-02-10,300369.SZ,买入,金叉,8.35,100,0.0
2025-02-12,600808.SH,卖出,止损,3.13,300,-6.567164179104479
2025-02-12,000607.SZ,买入,金叉,4.49,200,0.0
2025-02-13,002600.SZ,卖出,止损,9.61,100,-5.4133858267716555
2025-02-13,600173.SH,买入,金叉,5.65,100,0.0
2025-02-14,000573.SZ,卖出,止损,4.05,200,-7.534246575342463
2025-02-14,600173.SH,卖出,止损,5.35,100,-5.3097345132743445
2025-02-14,300067.SZ,买入,金叉,6.46,100,0.0
2025-02-17,600979.SH,买入,金叉,5.64,100,0.0
2025-02-18,000607.SZ,卖出,止损,4.17,200,-7.126948775055686
2025-02-18,300067.SZ,卖出,止损,5.9,100,-8.668730650154789
2025-02-18,600979.SH,卖出,止损,5.21,100,-7.624113475177296
2025-02-18,000536.SZ,买入,金叉,5.39,100,0.0
2025-02-18,002636.SZ,买入,金叉,9.06,100,0.0
2025-02-19,600398.SH,卖出,死叉,7.65,100,2.2727272727272707
2025-02-19,002347.SZ,买入,金叉,9.37,100,0.0
2025-02-20,002347.SZ,卖出,止损,8.68,100,-7.36392742796157
2025-02-20,601921.SH,买入,金叉,9.65,100,0.0
2025-02-24,601921.SH,卖出,止损,8.71,100,-9.740932642487044
2025-02-24,000903.SZ,买入,金叉,3.69,200,0.0
2025-02-25,002343.SZ,买入,金叉,7.94,100,0.0
2025-02-27,002343.SZ,卖出,止损,7.54,100,-5.037783375314864
2025-02-27,002348.SZ,买入,金叉,4.12,200,0.0
2025-02-28,000903.SZ,卖出,止损,3.38,200,-8.40108401084011
2025-02-28,002348.SZ,卖出,止损,3.78,200,-8.252427184466027
2025-02-28,300359.SZ,买入,金叉,6.47,100,0.0
2025-03-03,920263.BJ,买入,金叉,10.0,100,0.0
2025-03-18,300369.SZ,卖出,死叉,8.32,100,-0.3592814371257358
2025-03-24,603278.SH,卖出,死叉,11.02,100,14.79166666666667
2025-03-24,000536.SZ,卖出,止损,5.04,100,-6.493506493506485
2025-03-24,300359.SZ,卖出,死叉,6.06,100,-6.33693972179289
2025-03-24,002300.SZ,买入,金叉,6.96,100,0.0
2025-03-24,600979.SH,买入,金叉,6.81,100,0.0
2025-03-25,002636.SZ,卖出,死叉,8.71,100,-3.863134657836642
2025-03-25,600979.SH,卖出,止损,6.13,100,-9.985315712187958
2025-03-25,920786.BJ,买入,金叉,10.43,100,0.0
2025-03-25,002165.SZ,买入,金叉,6.04,100,0.0
2025-03-26,002031.SZ,卖出,死叉,9.3,100,37.7777777777778
2025-03-26,920571.BJ,买入,金叉,8.04,100,0.0
2025-03-27,920571.BJ,卖出,止损,7.47,100,-7.089552238805963
2025-03-27,000541.SZ,买入,金叉,8.08,100,0.0
2025-03-28,920786.BJ,卖出,止损,9.24,100,-11.409395973154357
2025-03-28,000541.SZ,卖出,止损,7.27,100,-10.024752475247533
2025-03-28,300084.SZ,买入,金叉,7.85,100,0.0
2025-03-28,002724.SZ,买入,金叉,6.36,100,0.0
2025-03-31,002300.SZ,卖出,止损,6.35,100,-8.764367816091955
2025-03-31,002164.SZ,买入,金叉,8.22,100,0.0
2025-04-01,000601.SZ,买入,金叉,5.72,100,0.0
2025-04-02,300084.SZ,卖出,止损,7.45,100,-5.095541401273884
2025-04-02,000753.SZ,买入,金叉,5.52,100,0.0
2025-04-03,920263.BJ,卖出,死叉,12.92,100,29.200000000000003
2025-04-03,002164.SZ,卖出,止损,7.76,100,-5.596107055961086
2025-04-03,000558.SZ,买入,金叉,4.09,200,0.0
2025-04-03,002471.SZ,买入,金叉,3.34,300,0.0
2025-04-07,002724.SZ,卖出,止损,5.46,100,-14.150943396226424
2025-04-07,000601.SZ,卖出,止损,5.36,100,-6.293706293706281
2025-04-07,000753.SZ,卖出,止损,4.97,100,-9.96376811594203
2025-04-07,000558.SZ,卖出,止损,3.75,200,-8.312958435207818
2025-04-07,002342.SZ,买入,金叉,4.16,200,0.0
2025-04-07,002084.SZ,买入,金叉,3.8,200,0.0
2025-04-08,002471.SZ,卖出,止损,3.07,300,-8.083832335329344
2025-04-08,000715.SZ,买入,金叉,8.37,100,0.0
2025-04-08,600540.SH,买入,金叉,5.16,100,0.0
2025-04-09,600368.SH,买入,金叉,5.44,100,0.0
2025-04-10,601933.SH,买入,金叉,6.23,100,0.0
2025-04-15,002342.SZ,卖出,死叉,4.38,200,5.288461538461542
2025-04-15,000715.SZ,卖出,止损,7.48,100,-10.633213859020296
2025-04-15,600368.SH,卖出,止损,5.01,100,-7.904411764705888
2025-04-15,601933.SH,卖出,止损,5.9,100,-5.296950240770471
2025-04-15,600746.SH,买入,金叉,9.58,100,0.0
2025-04-15,000505.SZ,买入,金叉,7.94,100,0.0
2025-04-16,000505.SZ,卖出,止损,7.4,100,-6.801007556675065
2025-04-16,603128.SH,买入,金叉,7.24,100,0.0
2025-04-17,002084.SZ,卖出,止损,3.57,200,-6.052631578947365
2025-04-17,000601.SZ,买入,金叉,6.12,100,0.0
2025-04-18,002629.SZ,卖出,死叉,5.24,200,20.737327188940103
2025-04-18,600540.SH,卖出,止损,4.76,100,-7.751937984496127
2025-04-18,600794.SH,买入,金叉,4.58,200,0.0
2025-04-18,000859.SZ,买入,金叉,6.85,100,0.0
2025-04-21,600300.SH,买入,金叉,4.41,200,0.0
2025-04-23,000601.SZ,卖出,止损,5.74,100,-6.209150326797386
2025-04-23,600300.SH,卖出,止损,4.11,200,-6.802721088435371
2025-04-23,002584.SZ,买入,金叉,9.8,100,0.0
2025-04-24,603128.SH,卖出,止损,6.59,100,-8.977900552486195
2025-04-24,600490.SH,买入,金叉,5.01,200,0.0
2025-04-25,000859.SZ,卖出,止损,6.42,100,-6.277372262773717
2025-04-25,600490.SH,卖出,止损,4.75,200,-5.189620758483027
2025-04-25,300345.SZ,买入,金叉,6.72,100,0.0
2025-04-28,600746.SH,卖出,止损,8.34,100,-12.943632567849694
2025-04-28,000966.SZ,买入,金叉,5.94,100,0.0
2025-04-29,600794.SH,卖出,止损,4.26,200,-6.986899563318783
2025-04-29,002584.SZ,卖出,止损,8.89,100,-9.285714285714286
2025-04-29,000966.SZ,卖出,止损,5.35,100,-9.932659932659949
2025-04-29,002345.SZ,买入,金叉,10.44,100,0.0
2025-04-29,002427.SZ,买入,金叉,6.6,100,0.0
2025-04-30,002345.SZ,卖出,止损,9.89,100,-5.268199233716464
2025-04-30,002427.SZ,卖出,止损,5.95,100,-9.84848484848484
2025-04-30,002427.SZ,买入,金叉,5.95,100,0.0
2025-04-30,002570.SZ,买入,金叉,6.11,100,0.0
2025-05-06,600490.SH,买入,金叉,4.73,200,0.0
2025-05-07,601008.SH,买入,金叉,5.51,100,0.0
2025-05-08,000859.SZ,买入,金叉,6.93,100,0.0
2025-05-09,601008.SH,卖出,止损,5.08,100,-7.803992740471866
2025-05-09,002842.SZ,买入,金叉,8.02,100,0.0
2025-05-14,600490.SH,卖出,止损,4.46,200,-5.708245243128973
2025-05-14,300266.SZ,买入,金叉,2.92,300,0.0
2025-05-19,002570.SZ,卖出,死叉,5.96,100,-2.454991816693952
2025-05-23,002842.SZ,卖出,止损,7.61,100,-5.112219451371558
2025-05-23,300266.SZ,卖出,止损,2.72,300,-6.849315068493144
2025-05-23,000633.SZ,买入,金叉,6.59,100,0.0
2025-05-26,300149.SZ,买入,金叉,7.55,100,0.0
2025-05-27,600698.SH,买入,金叉,7.25,100,0.0
2025-05-28,300149.SZ,卖出,止损,7.13,100,-5.562913907284772
2025-05-28,601908.SH,买入,金叉,3.13,300,0.0
2025-05-29,002165.SZ,卖出,死叉,10.59,100,75.33112582781456
2025-05-29,603316.SH,买入,金叉,6.73,100,0.0
2025-05-30,600698.SH,卖出,止损,6.8,100,-6.206896551724139
2025-05-30,603818.SH,买入,金叉,3.61,200,0.0
2025-06-03,000633.SZ,卖出,止损,6.22,100,-5.614567526555392
2025-06-03,300095.SZ,买入,金叉,8.47,100,0.0
2025-06-16,601908.SH,卖出,死叉,3.11,300,-0.6389776357827448
2025-06-16,300511.SZ,买入,金叉,7.1,100,0.0
2025-06-17,000859.SZ,卖出,死叉,7.21,100,4.040404040404044
2025-06-17,002348.SZ,买入,金叉,4.51,200,0.0
2025-06-18,002348.SZ,卖出,止损,4.18,200,-7.317073170731714
2025-06-18,605388.SH,买入,金叉,8.48,100,0.0
2025-06-20,605388.SH,卖出,止损,7.97,100,-6.014150943396235
2025-06-20,300016.SZ,买入,金叉,8.67,100,0.0
2025-06-23,300345.SZ,卖出,死叉,8.78,100,30.654761904761905
2025-06-23,002427.SZ,卖出,死叉,8.23,100,38.319327731092436
2025-06-23,603316.SH,卖出,死叉,6.59,100,-2.08023774145617
2025-06-23,002476.SZ,买入,金叉,5.67,100,0.0
2025-06-23,600794.SH,买入,金叉,5.24,100,0.0
2025-06-24,002476.SZ,卖出,止损,5.1,100,-10.052910052910057
2025-06-24,002366.SZ,买入,金叉,8.04,100,0.0
2025-06-25,600884.SH,买入,金叉,9.78,100,0.0
2025-07-01,300511.SZ,卖出,止损,6.72,100,-5.3521126760563416
2025-07-02,600884.SH,卖出,止损,9.25,100,-5.419222903885479
2025-07-02,300798.SZ,买入,金叉,9.5,100,0.0
2025-07-14,600794.SH,卖出,止损,4.91,100,-6.297709923664119
2025-07-14,300798.SZ,卖出,死叉,9.02,100,-5.052631578947375
2025-07-14,603601.SH,买入,金叉,4.73,200,0.0
2025-07-15,920873.BJ,买入,金叉,8.39,100,0.0
2025-07-17,920873.BJ,卖出,止损,7.8,100,-7.032181168057217
2025-07-17,300304.SZ,买入,金叉,9.07,100,0.0
2025-07-22,300016.SZ,卖出,死叉,9.07,100,4.6136101499423265
2025-07-22,600829.SH,买入,金叉,9.5,100,0.0
2025-07-23,603818.SH,卖出,死叉,4.44,200,22.991689750692544
2025-07-23,600829.SH,卖出,止损,8.65,100,-8.947368421052627
2025-07-23,002225.SZ,买入,金叉,6.5,100,0.0
2025-07-24,600581.SH,买入,金叉,3.91,200,0.0
2025-07-28,002366.SZ,卖出,死叉,8.14,100,1.2437810945273853
2025-07-28,600581.SH,卖出,止损,3.7,200,-5.370843989769824
2025-07-28,920873.BJ,买入,金叉,9.18,100,0.0
2025-07-29,600507.SH,买入,金叉,5.93,100,0.0
2025-08-04,920873.BJ,卖出,止损,8.61,100,-6.209150326797386
2025-08-04,601003.SH,买入,金叉,6.15,100,0.0
2025-08-11,603601.SH,卖出,死叉,4.69,200,-0.8456659619450302
2025-08-11,603001.SH,买入,金叉,9.94,100,0.0
2025-08-14,601003.SH,卖出,死叉,5.87,100,-4.5528455284552845
2025-08-14,002418.SZ,买入,金叉,4.65,200,0.0
2025-08-21,002418.SZ,卖出,止损,4.4,200,-5.376344086021501
2025-08-21,002370.SZ,买入,金叉,6.82,100,0.0
2025-08-26,300095.SZ,卖出,死叉,10.73,100,26.682408500590316
2025-08-26,300066.SZ,买入,金叉,8.26,100,0.0
2025-08-27,600507.SH,卖出,止损,5.61,100,-5.396290050590213
2025-08-27,603001.SH,卖出,止损,9.03,100,-9.154929577464788
2025-08-27,002177.SZ,买入,金叉,8.41,100,0.0
2025-08-28,002370.SZ,卖出,止损,6.35,100,-6.891495601173025
2025-08-28,000061.SZ,买入,金叉,8.43,100,0.0
2025-08-29,002225.SZ,卖出,死叉,6.2,100,-4.61538461538461
2025-08-29,000980.SZ,买入,金叉,2.57,300,0.0
2025-09-01,603363.SH,买入,金叉,4.85,200,0.0
2025-09-02,300066.SZ,卖出,止损,7.52,100,-8.9588377723971
2025-09-02,000061.SZ,卖出,止损,7.89,100,-6.4056939501779375
2025-09-02,000753.SZ,买入,金叉,7.03,100,0.0
2025-09-03,002177.SZ,卖出,止损,7.75,100,-7.84780023781213
2025-09-03,603363.SH,卖出,止损,4.57,200,-5.77319587628865
2025-09-03,002622.SZ,买入,金叉,3.94,200,0.0
2025-09-04,002547.SZ,买入,金叉,5.95,100,0.0
2025-09-05,002547.SZ,卖出,止损,5.58,100,-6.218487394957983
2025-09-05,002514.SZ,买入,金叉,7.37,100,0.0
2025-09-08,600490.SH,买入,金叉,6.03,100,0.0
2025-09-09,000753.SZ,卖出,止损,6.67,100,-5.120910384068278
2025-09-09,002195.SZ,买入,金叉,7.62,100,0.0
2025-09-12,002514.SZ,卖出,止损,6.9,100,-6.377204884667565
2025-09-12,600173.SH,买入,金叉,8.08,100,0.0
2025-09-26,002622.SZ,卖出,止损,3.45,200,-12.436548223350252
2025-09-26,600094.SH,买入,金叉,4.33,200,0.0
2025-10-10,300304.SZ,卖出,死叉,12.83,100,41.45534729878722
2025-10-10,002195.SZ,卖出,死叉,7.76,100,1.8372703412073532
2025-10-10,002392.SZ,买入,金叉,10.19,100,0.0
2025-10-13,000630.SZ,买入,金叉,5.79,100,0.0
2025-10-14,000630.SZ,卖出,止损,5.48,100,-5.354058721934363
2025-10-14,603889.SH,买入,金叉,8.02,100,0.0
2025-10-16,002392.SZ,卖出,止损,9.23,100,-9.421000981354254
2025-10-16,603889.SH,卖出,止损,7.55,100,-5.86034912718204
2025-10-16,000626.SZ,买入,金叉,8.87,100,0.0
2025-10-17,600333.SH,买入,金叉,7.25,100,0.0
2025-10-24,000626.SZ,卖出,止损,8.36,100,-5.749718151071026
2025-10-24,600333.SH,卖出,止损,6.56,100,-9.517241379310349
2025-10-24,000630.SZ,买入,金叉,5.7,100,0.0
2025-10-27,603889.SH,买入,金叉,7.98,100,0.0
2025-10-28,000630.SZ,卖出,止损,5.27,100,-7.543859649122819
2025-10-28,600558.SH,买入,金叉,6.55,100,0.0
2025-10-30,600558.SH,卖出,止损,6.09,100,-7.022900763358775
2025-10-30,000599.SZ,买入,金叉,7.19,100,0.0
2025-10-31,000599.SZ,卖出,止损,6.47,100,-10.01390820584146
2025-11-05,600173.SH,卖出,死叉,8.49,100,5.074257425742568
2025-11-05,600748.SH,买入,金叉,6.72,100,0.0
2025-11-06,300259.SZ,买入,金叉,5.08,100,0.0
2025-11-12,300259.SZ,卖出,止损,4.74,100,-6.69291338582677
2025-11-12,000803.SZ,买入,金叉,8.72,100,0.0
2025-11-13,000980.SZ,卖出,死叉,3.78,300,47.08171206225682
2025-11-13,000619.SZ,买入,金叉,7.72,100,0.0
2025-11-14,000803.SZ,卖出,止损,7.94,100,-8.944954128440374
2025-11-14,000619.SZ,卖出,止损,7.22,100,-6.476683937823835
2025-11-14,600478.SH,买入,金叉,7.68,100,0.0
2025-11-17,600490.SH,卖出,死叉,7.84,100,30.016583747927015
2025-11-17,000510.SZ,买入,金叉,7.13,100,0.0
2025-11-18,600094.SH,卖出,死叉,4.28,200,-1.1547344110854452
2025-11-18,000753.SZ,买入,金叉,9.57,100,0.0
2025-11-19,600748.SH,卖出,止损,6.21,100,-7.58928571428571
2025-11-19,000753.SZ,卖出,止损,8.61,100,-10.031347962382453
2025-11-19,300163.SZ,买入,金叉,4.73,200,0.0
2025-11-20,000735.SZ,买入,金叉,8.7,100,0.0
2025-11-21,603889.SH,卖出,止损,7.15,100,-10.401002506265666
2025-11-21,600478.SH,卖出,止损,6.89,100,-10.286458333333337
2025-11-21,000510.SZ,卖出,止损,6.36,100,-10.79943899018232
2025-11-21,300163.SZ,卖出,止损,4.4,200,-6.976744186046513
2025-11-21,000007.SZ,买入,金叉,9.5,100,0.0
2025-11-21,000546.SZ,买入,金叉,6.48,100,0.0
2025-11-24,000735.SZ,卖出,止损,8.26,100,-5.057471264367807
2025-11-24,000546.SZ,卖出,止损,5.9,100,-8.950617283950614
2025-11-24,000955.SZ,买入,金叉,7.04,100,0.0
2025-11-24,000892.SZ,买入,金叉,8.05,100,0.0
2025-11-25,000632.SZ,买入,金叉,5.85,100,0.0
2025-11-26,002398.SZ,买入,金叉,6.85,100,0.0
2025-11-27,002398.SZ,卖出,止损,6.17,100,-9.927007299270073
2025-11-27,300385.SZ,买入,金叉,6.93,100,0.0
2025-12-02,000892.SZ,卖出,止损,7.63,100,-5.21739130434784
2025-12-02,000566.SZ,买入,金叉,8.05,100,0.0
2025-12-03,300385.SZ,卖出,止损,6.46,100,-6.782106782106778
2025-12-03,000703.SZ,买入,金叉,8.45,100,0.0
2025-12-09,000955.SZ,卖出,死叉,6.56,100,-6.818181818181824
2025-12-09,600033.SH,买入,金叉,4.81,200,0.0
2025-12-11,600033.SH,卖出,止损,4.41,200,-8.316008316008306
2025-12-11,300269.SZ,买入,金叉,6.98,100,0.0
2025-12-12,000566.SZ,卖出,止损,7.62,100,-5.341614906832303
2025-12-12,002512.SZ,买入,金叉,6.69,100,0.0
2025-12-16,000703.SZ,卖出,止损,7.57,100,-10.414201183431937
2025-12-16,300269.SZ,卖出,止损,6.55,100,-6.160458452722073
2025-12-16,002512.SZ,卖出,止损,6.24,100,-6.726457399103136
2025-12-16,688387.SH,买入,金叉,8.58,100,0.0
2025-12-17,002471.SZ,买入,金叉,5.55,100,0.0
2025-12-18,601366.SH,买入,金叉,6.04,100,0.0
2025-12-19,000632.SZ,卖出,死叉,6.25,100,6.8376068376068355
2025-12-19,000036.SZ,买入,金叉,5.49,100,0.0
2025-12-22,601366.SH,卖出,止损,5.72,100,-5.298013245033117
2025-12-22,600868.SH,买入,金叉,3.65,200,0.0
2025-12-23,002471.SZ,卖出,止损,4.99,100,-10.090090090090087
2025-12-25,600868.SH,卖出,止损,3.46,200,-5.205479452054796
2025-12-25,000825.SZ,买入,金叉,5.16,100,0.0
2025-12-26,002752.SZ,买入,金叉,8.81,100,0.0
2025-12-29,002752.SZ,卖出,止损,7.93,100,-9.988649262202054
2025-12-29,601933.SH,买入,金叉,5.26,100,0.0
2025-12-30,601933.SH,卖出,止损,4.92,100,-6.4638783269961975
2025-12-31,000825.SZ,卖出,止损,4.89,100,-5.232558139534893
2025-12-31,000659.SZ,买入,金叉,4.06,200,0.0
2026-01-23,000007.SZ,卖出,死叉,11.54,100,21.47368421052631
2026-01-23,688033.SH,买入,金叉,9.15,100,0.0
2026-01-26,688033.SH,卖出,止损,8.45,100,-7.650273224043724
2026-01-26,002506.SZ,买入,金叉,3.45,200,0.0
2026-01-27,300269.SZ,买入,金叉,8.7,100,0.0
2026-01-29,000036.SZ,卖出,死叉,6.11,100,11.29326047358834
2026-01-30,300269.SZ,卖出,止损,7.98,100,-8.2758620689655
2026-01-30,600770.SH,买入,金叉,6.72,100,0.0
2026-02-09,600711.SH,卖出,死叉,15.63,200,228.36134453781517
2026-02-09,000031.SZ,买入,金叉,3.75,200,0.0
2026-02-09,002531.SZ,买入,金叉,9.37,100,0.0
2026-02-10,000031.SZ,卖出,止损,3.53,200,-5.866666666666676
2026-02-10,002193.SZ,买入,金叉,7.12,100,0.0
2026-02-10,000415.SZ,买入,金叉,5.3,100,0.0
2026-02-11,688223.SH,买入,金叉,8.0,100,0.0
2026-02-12,688387.SH,卖出,死叉,15.29,100,78.20512820512819
2026-02-12,300393.SZ,买入,金叉,9.58,100,0.0
2026-02-13,688223.SH,卖出,止损,7.59,100,-5.125000000000002
2026-02-13,300737.SZ,买入,金叉,6.91,100,0.0
2026-02-24,002193.SZ,卖出,止损,6.73,100,-5.47752808988764
2026-02-24,002634.SZ,买入,金叉,7.51,100,0.0
2026-02-25,002259.SZ,买入,金叉,5.51,100,0.0
2026-03-02,002634.SZ,卖出,止损,6.88,100,-8.388814913448739
2026-03-02,601015.SH,买入,金叉,5.17,100,0.0
2026-03-03,600770.SH,卖出,止损,5.79,100,-13.83928571428571
2026-03-03,002629.SZ,买入,金叉,8.11,100,0.0
2026-03-04,002629.SZ,卖出,止损,7.3,100,-9.987669543773114
2026-03-04,600172.SH,买入,金叉,9.2,100,0.0
2026-03-05,000415.SZ,卖出,止损,5.0,100,-5.660377358490565
2026-03-05,600149.SH,买入,金叉,6.87,100,0.0
2026-03-06,000659.SZ,卖出,死叉,4.26,200,4.92610837438423
2026-03-06,601015.SH,卖出,止损,4.88,100,-5.609284332688591
2026-03-06,000010.SZ,买入,金叉,4.41,200,0.0
2026-03-11,300737.SZ,卖出,死叉,6.84,100,-1.013024602026058
2026-03-11,603421.SH,买入,金叉,10.13,100,0.0
2026-03-12,000010.SZ,卖出,止损,4.12,200,-6.575963718820866
2026-03-12,002092.SZ,买入,金叉,8.5,100,0.0
2026-03-13,600149.SH,卖出,止损,6.27,100,-8.733624454148481
2026-03-13,603421.SH,卖出,止损,9.38,100,-7.403751233958533
2026-03-13,600121.SH,买入,金叉,5.65,100,0.0
2026-03-16,600121.SH,卖出,止损,5.28,100,-6.548672566371683
2026-03-16,600744.SH,买入,金叉,8.21,100,0.0
2026-03-17,002092.SZ,卖出,止损,7.9,100,-7.058823529411762
2026-03-17,601218.SH,买入,金叉,7.16,100,0.0
2026-03-18,002259.SZ,卖出,死叉,5.56,100,0.9074410163339319
2026-03-18,601218.SH,卖出,止损,6.75,100,-5.72625698324023
2026-03-18,002348.SZ,买入,金叉,8.17,100,0.0
2026-03-19,600172.SH,卖出,止损,8.43,100,-8.369565217391294
2026-03-19,600256.SH,买入,金叉,7.12,100,0.0
2026-03-20,002348.SZ,卖出,止损,7.57,100,-7.34394124847001
2026-03-20,000968.SZ,买入,金叉,10.3,100,0.0
2026-03-23,000539.SZ,买入,金叉,6.16,100,0.0
2026-03-24,000509.SZ,买入,金叉,4.5,200,0.0
2026-03-25,300393.SZ,卖出,死叉,9.81,100,2.4008350730688965
2026-03-25,003035.SZ,买入,金叉,9.34,100,0.0
2026-03-26,003035.SZ,卖出,止损,8.6,100,-7.922912205567457
2026-03-26,600956.SH,买入,金叉,9.7,100,0.0
2026-03-30,600744.SH,卖出,止损,7.75,100,-5.602923264311821
2026-03-30,600956.SH,卖出,止损,8.9,100,-8.247422680412363
2026-03-30,600815.SH,买入,金叉,4.26,200,0.0
2026-03-31,600256.SH,卖出,止损,6.67,100,-6.32022471910113
2026-03-31,000509.SZ,卖出,止损,4.09,200,-9.111111111111114
2026-03-31,600815.SH,卖出,止损,4.0,200,-6.103286384976525
2026-03-31,601908.SH,买入,金叉,5.01,200,0.0
2026-03-31,600815.SH,买入,金叉,4.0,200,0.0
2026-04-01,000539.SZ,卖出,止损,5.85,100,-5.032467532467544
