date,code,entry_price,exit_price,loss_pct
2024-06-03,300670.SZ,6.69,6.24,-6.726457399103136
2024-06-05,300265.SZ,8.57,7.8,-8.984830805134191
2024-06-06,000702.SZ,5.53,4.86,-12.115732368896925
2024-06-06,300647.SZ,6.0,5.43,-9.500000000000009
2024-06-11,000520.SZ,3.3,3.01,-8.787878787878789
2024-06-12,000839.SZ,2.73,2.41,-11.721611721611714
2024-06-13,600996.SH,9.01,8.01,-11.098779134295222
2024-06-14,002676.SZ,5.23,4.61,-11.854684512428303
2024-06-19,600774.SH,9.73,9.19,-5.54984583761563
2024-06-19,300423.SZ,6.85,6.3,-8.029197080291972
2024-06-20,300647.SZ,5.99,5.42,-9.515859766277135
2024-06-21,002856.SZ,9.87,8.84,-10.43566362715298
2024-06-21,300903.SZ,8.88,8.02,-9.684684684684697
2024-06-21,300270.SZ,7.35,6.87,-6.530612244897949
2024-06-21,300423.SZ,6.35,5.95,-6.299212598425186
2024-06-24,300290.SZ,10.55,9.78,-7.298578199052141
2024-06-24,600246.SH,9.57,8.87,-7.314524555903878
2024-06-24,688319.SH,10.25,9.5,-7.317073170731703
2024-06-26,002766.SZ,5.32,4.96,-6.766917293233088
2024-07-03,300270.SZ,6.7,6.26,-6.567164179104479
2024-07-03,002199.SZ,6.74,6.32,-6.231454005934722
2024-07-03,000829.SZ,9.0,8.32,-7.555555555555548
2024-07-03,601777.SH,3.84,3.55,-7.5520833333333375
2024-07-03,300716.SZ,8.62,7.85,-8.932714617169369
2024-07-04,603838.SH,6.41,5.88,-8.268330733229334
2024-07-04,600421.SH,7.05,6.67,-5.390070921985812
2024-07-04,300417.SZ,8.65,7.91,-8.554913294797695
2024-07-04,002199.SZ,6.32,5.91,-6.4873417721519
2024-07-05,603256.SH,8.5,7.65,-9.999999999999998
2024-07-05,300283.SZ,5.42,5.08,-6.273062730627299
2024-07-08,300098.SZ,4.23,4.0,-5.437352245862892
2024-07-08,300716.SZ,7.85,7.27,-7.388535031847132
2024-07-08,300061.SZ,4.23,3.78,-10.638297872340441
2024-07-08,920207.BJ,7.52,7.08,-5.851063829787229
2024-07-09,000793.SZ,1.26,1.17,-7.142857142857151
2024-07-10,002198.SZ,7.73,7.18,-7.11513583441139
2024-07-11,603887.SH,5.66,5.36,-5.300353356890453
2024-07-12,600421.SH,6.67,6.19,-7.196401799100438
2024-07-15,920223.BJ,3.65,3.29,-9.86301369863013
2024-07-15,300716.SZ,7.88,7.32,-7.106598984771573
2024-07-16,002420.SZ,5.31,5.03,-5.273069679849329
2024-07-17,300245.SZ,6.35,5.89,-7.2440944881889795
2024-07-17,300240.SZ,5.98,5.56,-7.023411371237476
2024-07-22,600561.SH,4.71,4.33,-8.067940552016983
2024-07-23,600733.SH,9.41,8.86,-5.844845908607876
2024-07-25,300319.SZ,9.79,9.27,-5.311542390194068
2024-07-26,300311.SZ,4.27,4.03,-5.620608899297408
2024-08-02,920212.BJ,7.66,7.12,-7.049608355091386
2024-08-02,920553.BJ,4.47,4.16,-6.9351230425055865
2024-08-05,603686.SH,9.98,9.18,-8.016032064128265
2024-08-06,000421.SZ,5.7,5.2,-8.771929824561408
2024-08-08,300287.SZ,2.66,2.46,-7.518796992481214
2024-08-08,600151.SH,5.29,4.9,-7.37240075614366
2024-08-12,600561.SH,4.72,4.42,-6.355932203389825
2024-08-12,300528.SZ,7.94,7.05,-11.209068010075573
2024-08-13,601777.SH,4.3,3.99,-7.20930232558139
2024-08-13,920885.BJ,6.29,5.87,-6.677265500794915
2024-08-14,002685.SZ,3.17,3.0,-5.3627760252365935
2024-08-16,000679.SZ,3.28,3.02,-7.926829268292678
2024-08-16,002629.SZ,1.93,1.8,-6.735751295336778
2024-08-16,002207.SZ,5.0,4.67,-6.600000000000006
2024-08-19,002030.SZ,6.44,6.09,-5.434782608695665
2024-08-20,300091.SZ,1.61,1.49,-7.453416149068326
2024-08-22,600696.SH,8.3,7.66,-7.710843373493981
2024-08-22,300511.SZ,3.32,2.96,-10.843373493975905
2024-08-30,603060.SH,7.4,6.93,-6.351351351351364
2024-09-03,300639.SZ,5.78,5.44,-5.882352941176472
2024-09-04,002775.SZ,2.28,2.15,-5.701754385964907
2024-09-04,300472.SZ,6.03,5.54,-8.126036484245446
2024-09-04,300647.SZ,5.85,5.39,-7.863247863247869
2024-09-06,603196.SH,8.82,8.26,-6.34920634920636
2024-09-09,300131.SZ,5.59,5.24,-6.261180679785328
2024-09-09,920212.BJ,8.75,8.13,-7.085714285714273
2024-09-09,300464.SZ,4.47,4.1,-8.277404921700226
2024-09-10,002717.SZ,1.29,1.2,-6.976744186046513
2024-09-11,000058.SZ,7.15,6.62,-7.4125874125874125
2024-09-13,000810.SZ,9.62,9.05,-5.925155925155911
2024-09-13,300310.SZ,4.79,4.36,-8.977035490605424
2024-09-18,002520.SZ,4.94,4.44,-10.121457489878537
2024-09-18,300379.SZ,9.97,9.35,-6.218655967903719
2024-09-23,002667.SZ,6.62,6.13,-7.401812688821751
2024-10-15,000521.SZ,9.55,8.98,-5.96858638743456
2024-11-27,002181.SZ,5.49,4.97,-9.471766848816031
2024-11-29,603716.SH,9.37,8.83,-5.763073639274275
2024-11-29,600470.SH,6.57,6.15,-6.392694063926941
2024-12-02,300131.SZ,8.63,7.98,-7.531865585168019
2024-12-04,300086.SZ,6.46,5.75,-10.99071207430341
2024-12-04,600228.SH,7.42,6.96,-6.199460916442046
2024-12-05,600589.SH,5.47,5.12,-6.39853747714807
2024-12-09,000659.SZ,3.53,3.29,-6.798866855524077
2024-12-17,603116.SH,7.78,6.86,-11.82519280205655
2024-12-17,002470.SZ,2.35,2.22,-5.531914893617018
2024-12-18,002575.SZ,7.5,7.08,-5.599999999999994
2024-12-19,600712.SH,7.3,6.92,-5.205479452054796
2024-12-19,002702.SZ,5.41,4.95,-8.50277264325323
2024-12-20,601216.SH,6.52,5.87,-9.969325153374232
2024-12-23,002146.SZ,2.04,1.88,-7.843137254901967
2024-12-23,300459.SZ,6.92,6.53,-5.635838150289008
2024-12-23,002723.SZ,7.9,7.29,-7.7215189873417795
2024-12-23,000619.SZ,7.07,6.28,-11.173974540311171
2024-12-23,002607.SZ,3.93,3.7,-5.852417302798985
2024-12-24,600545.SH,2.86,2.64,-7.692307692307687
2024-12-24,600624.SH,7.93,7.4,-6.683480453972246
2024-12-25,002154.SZ,5.12,4.82,-5.859375
2024-12-26,600965.SH,5.55,5.0,-9.909909909909908
2024-12-30,002076.SZ,2.88,2.55,-11.458333333333337
2024-12-30,605001.SH,7.88,6.95,-11.802030456852785
2024-12-31,000008.SZ,3.15,2.9,-7.936507936507942
2024-12-31,000670.SZ,9.06,8.32,-8.167770419426045
2024-12-31,002067.SZ,4.6,3.96,-13.913043478260867
2025-01-02,688221.SH,9.88,9.25,-6.376518218623484
2025-01-03,600724.SH,6.4,5.86,-8.437499999999998
2025-01-03,600828.SH,4.37,4.14,-5.263157894736848
2025-01-06,603126.SH,8.18,7.16,-12.469437652811733
2025-01-06,600368.SH,4.96,4.54,-8.467741935483875
2025-01-09,603500.SH,8.81,8.23,-6.583427922814988
2025-01-09,002187.SZ,7.94,7.52,-5.289672544080615
2025-01-10,002361.SZ,5.87,5.44,-7.325383304940369
2025-01-10,600824.SH,5.02,4.7,-6.374501992031856
2025-01-10,600579.SH,9.49,8.54,-10.010537407797692
2025-01-13,600255.SH,3.47,3.27,-5.763688760806918
2025-01-13,300715.SZ,9.5,8.56,-9.894736842105257
2025-01-16,603166.SH,9.54,8.81,-7.651991614255749
2025-01-24,002692.SZ,4.95,4.53,-8.484848484848484
2025-01-27,600601.SH,5.41,5.09,-5.914972273567476
2025-01-27,002361.SZ,5.26,4.86,-7.604562737642572
2025-01-27,002031.SZ,6.82,6.14,-9.970674486803532
2025-02-05,600693.SH,6.35,5.9,-7.086614173228334
2025-02-05,300715.SZ,8.72,8.1,-7.110091743119273
2025-02-12,600808.SH,3.35,3.13,-6.567164179104479
2025-02-13,002600.SZ,10.16,9.61,-5.4133858267716555
2025-02-14,000573.SZ,4.38,4.05,-7.534246575342463
2025-02-14,600173.SH,5.65,5.35,-5.3097345132743445
2025-02-18,000607.SZ,4.49,4.17,-7.126948775055686
2025-02-18,300067.SZ,6.46,5.9,-8.668730650154789
2025-02-18,600979.SH,5.64,5.21,-7.624113475177296
2025-02-20,002347.SZ,9.37,8.68,-7.36392742796157
2025-02-24,601921.SH,9.65,8.71,-9.740932642487044
2025-02-27,002343.SZ,7.94,7.54,-5.037783375314864
2025-02-28,000903.SZ,3.69,3.38,-8.40108401084011
2025-02-28,002348.SZ,4.12,3.78,-8.252427184466027
2025-03-24,000536.SZ,5.39,5.04,-6.493506493506485
2025-03-25,600979.SH,6.81,6.13,-9.985315712187958
2025-03-27,920571.BJ,8.04,7.47,-7.089552238805963
2025-03-28,920786.BJ,10.43,9.24,-11.409395973154357
2025-03-28,000541.SZ,8.08,7.27,-10.024752475247533
2025-03-31,002300.SZ,6.96,6.35,-8.764367816091955
2025-04-02,300084.SZ,7.85,7.45,-5.095541401273884
2025-04-03,002164.SZ,8.22,7.76,-5.596107055961086
2025-04-07,002724.SZ,6.36,5.46,-14.150943396226424
2025-04-07,000601.SZ,5.72,5.36,-6.293706293706281
2025-04-07,000753.SZ,5.52,4.97,-9.96376811594203
2025-04-07,000558.SZ,4.09,3.75,-8.312958435207818
2025-04-08,002471.SZ,3.34,3.07,-8.083832335329344
2025-04-15,000715.SZ,8.37,7.48,-10.633213859020296
2025-04-15,600368.SH,5.44,5.01,-7.904411764705888
2025-04-15,601933.SH,6.23,5.9,-5.296950240770471
2025-04-16,000505.SZ,7.94,7.4,-6.801007556675065
2025-04-17,002084.SZ,3.8,3.57,-6.052631578947365
2025-04-18,600540.SH,5.16,4.76,-7.751937984496127
2025-04-23,000601.SZ,6.12,5.74,-6.209150326797386
2025-04-23,600300.SH,4.41,4.11,-6.802721088435371
2025-04-24,603128.SH,7.24,6.59,-8.977900552486195
2025-04-25,000859.SZ,6.85,6.42,-6.277372262773717
2025-04-25,600490.SH,5.01,4.75,-5.189620758483027
2025-04-28,600746.SH,9.58,8.34,-12.943632567849694
2025-04-29,600794.SH,4.58,4.26,-6.986899563318783
2025-04-29,002584.SZ,9.8,8.89,-9.285714285714286
2025-04-29,000966.SZ,5.94,5.35,-9.932659932659949
2025-04-30,002345.SZ,10.44,9.89,-5.268199233716464
2025-04-30,002427.SZ,6.6,5.95,-9.84848484848484
2025-05-09,601008.SH,5.51,5.08,-7.803992740471866
2025-05-14,600490.SH,4.73,4.46,-5.708245243128973
2025-05-23,002842.SZ,8.02,7.61,-5.112219451371558
2025-05-23,300266.SZ,2.92,2.72,-6.849315068493144
2025-05-28,300149.SZ,7.55,7.13,-5.562913907284772
2025-05-30,600698.SH,7.25,6.8,-6.206896551724139
2025-06-03,000633.SZ,6.59,6.22,-5.614567526555392
2025-06-18,002348.SZ,4.51,4.18,-7.317073170731714
2025-06-20,605388.SH,8.48,7.97,-6.014150943396235
2025-06-24,002476.SZ,5.67,5.1,-10.052910052910057
2025-07-01,300511.SZ,7.1,6.72,-5.3521126760563416
2025-07-02,600884.SH,9.78,9.25,-5.419222903885479
2025-07-14,600794.SH,5.24,4.91,-6.297709923664119
2025-07-17,920873.BJ,8.39,7.8,-7.032181168057217
2025-07-23,600829.SH,9.5,8.65,-8.947368421052627
2025-07-28,600581.SH,3.91,3.7,-5.370843989769824
2025-08-04,920873.BJ,9.18,8.61,-6.209150326797386
2025-08-21,002418.SZ,4.65,4.4,-5.376344086021501
2025-08-27,600507.SH,5.93,5.61,-5.396290050590213
2025-08-27,603001.SH,9.94,9.03,-9.154929577464788
2025-08-28,002370.SZ,6.82,6.35,-6.891495601173025
2025-09-02,300066.SZ,8.26,7.52,-8.9588377723971
2025-09-02,000061.SZ,8.43,7.89,-6.4056939501779375
2025-09-03,002177.SZ,8.41,7.75,-7.84780023781213
2025-09-03,603363.SH,4.85,4.57,-5.77319587628865
2025-09-05,002547.SZ,5.95,5.58,-6.218487394957983
2025-09-09,000753.SZ,7.03,6.67,-5.120910384068278
2025-09-12,002514.SZ,7.37,6.9,-6.377204884667565
2025-09-26,002622.SZ,3.94,3.45,-12.436548223350252
2025-10-14,000630.SZ,5.79,5.48,-5.354058721934363
2025-10-16,002392.SZ,10.19,9.23,-9.421000981354254
2025-10-16,603889.SH,8.02,7.55,-5.86034912718204
2025-10-24,000626.SZ,8.87,8.36,-5.749718151071026
2025-10-24,600333.SH,7.25,6.56,-9.517241379310349
2025-10-28,000630.SZ,5.7,5.27,-7.543859649122819
2025-10-30,600558.SH,6.55,6.09,-7.022900763358775
2025-10-31,000599.SZ,7.19,6.47,-10.01390820584146
2025-11-12,300259.SZ,5.08,4.74,-6.69291338582677
2025-11-14,000803.SZ,8.72,7.94,-8.944954128440374
2025-11-14,000619.SZ,7.72,7.22,-6.476683937823835
2025-11-19,600748.SH,6.72,6.21,-7.58928571428571
2025-11-19,000753.SZ,9.57,8.61,-10.031347962382453
2025-11-21,603889.SH,7.98,7.15,-10.401002506265666
2025-11-21,600478.SH,7.68,6.89,-10.286458333333337
2025-11-21,000510.SZ,7.13,6.36,-10.79943899018232
2025-11-21,300163.SZ,4.73,4.4,-6.976744186046513
2025-11-24,000735.SZ,8.7,8.26,-5.057471264367807
2025-11-24,000546.SZ,6.48,5.9,-8.950617283950614
2025-11-27,002398.SZ,6.85,6.17,-9.927007299270073
2025-12-02,000892.SZ,8.05,7.63,-5.21739130434784
2025-12-03,300385.SZ,6.93,6.46,-6.782106782106778
2025-12-11,600033.SH,4.81,4.41,-8.316008316008306
2025-12-12,000566.SZ,8.05,7.62,-5.341614906832303
2025-12-16,000703.SZ,8.45,7.57,-10.414201183431937
2025-12-16,300269.SZ,6.98,6.55,-6.160458452722073
2025-12-16,002512.SZ,6.69,6.24,-6.726457399103136
2025-12-22,601366.SH,6.04,5.72,-5.298013245033117
2025-12-23,002471.SZ,5.55,4.99,-10.090090090090087
2025-12-25,600868.SH,3.65,3.46,-5.205479452054796
2025-12-29,002752.SZ,8.81,7.93,-9.988649262202054
2025-12-30,601933.SH,5.26,4.92,-6.4638783269961975
2025-12-31,000825.SZ,5.16,4.89,-5.232558139534893
2026-01-26,688033.SH,9.15,8.45,-7.650273224043724
2026-01-30,300269.SZ,8.7,7.98,-8.2758620689655
2026-02-10,000031.SZ,3.75,3.53,-5.866666666666676
2026-02-13,688223.SH,8.0,7.59,-5.125000000000002
2026-02-24,002193.SZ,7.12,6.73,-5.47752808988764
2026-03-02,002634.SZ,7.51,6.88,-8.388814913448739
2026-03-03,600770.SH,6.72,5.79,-13.83928571428571
2026-03-04,002629.SZ,8.11,7.3,-9.987669543773114
2026-03-05,000415.SZ,5.3,5.0,-5.660377358490565
2026-03-06,601015.SH,5.17,4.88,-5.609284332688591
2026-03-12,000010.SZ,4.41,4.12,-6.575963718820866
2026-03-13,600149.SH,6.87,6.27,-8.733624454148481
2026-03-13,603421.SH,10.13,9.38,-7.403751233958533
2026-03-16,600121.SH,5.65,5.28,-6.548672566371683
2026-03-17,002092.SZ,8.5,7.9,-7.058823529411762
2026-03-18,601218.SH,7.16,6.75,-5.72625698324023
2026-03-19,600172.SH,9.2,8.43,-8.369565217391294
2026-03-20,002348.SZ,8.17,7.57,-7.34394124847001
2026-03-26,003035.SZ,9.34,8.6,-7.922912205567457
2026-03-30,600744.SH,8.21,7.75,-5.602923264311821
2026-03-30,600956.SH,9.7,8.9,-8.247422680412363
2026-03-31,600256.SH,7.12,6.67,-6.32022471910113
2026-03-31,000509.SZ,4.5,4.09,-9.111111111111114
2026-03-31,600815.SH,4.26,4.0,-6.103286384976525
2026-04-01,000539.SZ,6.16,5.85,-5.032467532467544
2026-04-01,600815.SH,4.0,3.79,-5.249999999999999
2026-04-03,601908.SH,5.01,4.5,-10.179640718562865
2026-04-08,000968.SZ,10.3,9.44,-8.349514563106808
2026-04-08,002382.SZ,8.66,7.92,-8.545034642032334
2026-04-09,002038.SZ,7.77,7.38,-5.019305019305021
2026-04-10,002634.SZ,9.21,8.72,-5.320304017372424
2026-04-13,600594.SH,5.06,4.42,-12.648221343873512
2026-04-16,300050.SZ,7.86,7.34,-6.61577608142494
2026-04-20,600654.SH,4.52,4.27,-5.530973451327437
2026-04-21,002038.SZ,7.91,7.47,-5.562579013906454
2026-04-23,002263.SZ,4.66,4.37,-6.22317596566524
2026-04-23,600110.SH,9.82,9.27,-5.600814663951126
2026-04-23,002685.SZ,8.59,7.93,-7.683352735739235
2026-04-27,600743.SH,2.5,2.33,-6.799999999999995
2026-05-20,000925.SZ,9.2,8.6,-6.521739130434778
2026-05-21,600815.SH,4.08,3.85,-5.6372549019607865
2026-05-21,000567.SZ,6.62,6.18,-6.646525679758319
2026-05-26,688189.SH,9.75,9.11,-6.564102564102569
2026-05-28,002442.SZ,7.37,6.57,-10.854816824966074
2026-05-29,002652.SZ,6.07,5.61,-7.578253706754534
2026-06-03,300128.SZ,8.08,7.6,-5.940594059405946
2026-06-04,603880.SH,8.47,7.91,-6.6115702479338845
2026-06-04,600530.SH,7.01,6.56,-6.419400855920121
2026-06-05,000980.SZ,2.69,2.54,-5.576208178438657
2026-06-05,600011.SH,9.13,8.39,-8.105147864184016
2026-06-05,600255.SH,4.83,4.49,-7.039337474120078
2026-06-10,600863.SH,6.23,5.62,-9.791332263242381
2026-06-11,300259.SZ,5.67,5.31,-6.34920634920636
2026-06-12,603330.SH,9.0,8.54,-5.111111111111121
2026-06-12,002354.SZ,7.98,7.52,-5.7644110275689275
2026-06-18,300120.SZ,9.12,8.51,-6.68859649122806
2026-06-29,000630.SZ,7.66,6.37,-16.840731070496084
2026-06-29,600726.SH,7.88,7.28,-7.614213197969544
