date,code,strategy,reason,pnl
2022-04-25,688616.SH,红利低波,买入,0.0
2022-04-25,688256.SH,红利低波,买入,0.0
2022-04-25,920174.BJ,红利低波,买入,0.0
2022-04-26,000088.SZ,红利低波,止损,-12.593984962406013
2022-04-26,002570.SZ,红利低波,止损,-13.191489361702125
2022-05-05,603868.SH,红利低波,调仓,42.053129221071586
2022-05-05,603066.SH,红利低波,调仓,38.055222088835535
2022-05-05,000963.SZ,红利低波,调仓,13.135026737967914
2022-05-05,920509.BJ,红利低波,调仓,15.210608424336968
2022-05-05,603583.SH,红利低波,调仓,29.52633908809208
2022-05-05,688256.SH,红利低波,调仓,5.800000000000005
2022-05-05,002580.SZ,红利低波,买入,0.0
2022-05-05,300181.SZ,红利低波,买入,0.0
2022-05-05,002570.SZ,红利低波,买入,0.0
2022-05-05,300529.SZ,红利低波,买入,0.0
2022-05-05,600776.SH,红利低波,买入,0.0
2022-05-05,000088.SZ,红利低波,买入,0.0
2022-05-05,600863.SH,红利低波,买入,0.0
2022-05-09,002043.SZ,红利低波,买入,0.0
2022-05-16,002043.SZ,红利低波,调仓,4.480874316939887
2022-05-16,000963.SZ,红利低波,买入,0.0
2022-05-23,002570.SZ,红利低波,调仓,12.141280353200878
2022-05-23,002043.SZ,红利低波,买入,0.0
2022-05-23,300697.SZ,红利低波,买入,0.0
2022-05-30,688677.SH,红利低波,调仓,10.985527222605107
2022-05-30,600863.SH,红利低波,调仓,4.8387096774193505
2022-05-30,000963.SZ,红利低波,调仓,12.202380952380953
2022-05-30,002357.SZ,红利低波,买入,0.0
2022-06-06,002580.SZ,红利低波,调仓,29.95319812792512
2022-06-06,600776.SH,红利低波,调仓,28.21723730814638
2022-06-06,300783.SZ,红利低波,买入,0.0
2022-06-06,002570.SZ,红利低波,买入,0.0
2022-06-06,300251.SZ,红利低波,买入,0.0
2022-06-13,688616.SH,红利低波,调仓,8.221993833504616
2022-06-13,300181.SZ,红利低波,调仓,3.5024154589372136
2022-06-13,002043.SZ,红利低波,调仓,-0.31347962382446415
2022-06-13,300251.SZ,红利低波,调仓,5.802469135802468
2022-06-13,000963.SZ,红利低波,买入,0.0
2022-06-13,603868.SH,红利低波,买入,0.0
2022-06-20,300660.SZ,红利低波,调仓,74.67732022126614
2022-06-20,300251.SZ,红利低波,买入,0.0
2022-06-27,603551.SH,红利低波,调仓,4.679802955665036
2022-06-27,605005.SH,红利低波,调仓,33.45045678144763
2022-06-27,002264.SZ,红利低波,买入,0.0
2022-06-27,300181.SZ,红利低波,买入,0.0
2022-07-04,688513.SH,红利低波,调仓,25.0
2022-07-04,920174.BJ,红利低波,调仓,8.545454545454545
2022-07-04,000963.SZ,红利低波,调仓,16.389548693586686
2022-07-04,603868.SH,红利低波,调仓,23.94785319540882
2022-07-04,002580.SZ,红利低波,买入,0.0
2022-07-04,603115.SH,红利低波,买入,0.0
2022-07-11,603379.SH,红利低波,调仓,17.123983739837414
2022-07-11,300783.SZ,红利低波,调仓,-0.8787346221441283
2022-07-11,002580.SZ,红利低波,调仓,-0.6810442678774176
2022-07-11,603115.SH,红利低波,调仓,-9.481361426256074
2022-07-11,688513.SH,红利低波,买入,0.0
2022-07-11,003041.SZ,红利低波,买入,0.0
2022-07-11,603066.SH,红利低波,买入,0.0
2022-07-11,688517.SH,红利低波,买入,0.0
2022-07-18,603087.SH,红利低波,调仓,1.339503166098388
2022-07-18,002357.SZ,红利低波,调仓,7.650273224043724
2022-07-18,688513.SH,红利低波,调仓,6.659246892969772
2022-07-18,600776.SH,红利低波,买入,0.0
2022-07-18,688677.SH,红利低波,买入,0.0
2022-07-18,603115.SH,红利低波,买入,0.0
2022-07-25,688677.SH,红利低波,调仓,6.236703616616279
2022-07-25,300783.SZ,红利低波,买入,0.0
2022-07-25,605005.SH,红利低波,买入,0.0
2022-08-01,603115.SH,红利低波,调仓,3.16622691292876
2022-08-01,605005.SH,红利低波,调仓,13.275862068965537
2022-08-01,688513.SH,红利低波,买入,0.0
2022-08-01,002357.SZ,红利低波,买入,0.0
2022-08-01,002043.SZ,红利低波,买入,0.0
2022-08-01,603551.SH,红利低波,买入,0.0
2022-08-02,300181.SZ,红利低波,止损,-12.79999999999999
2022-08-03,002570.SZ,红利低波,止损,-13.035019455252916
2022-08-08,688517.SH,红利低波,调仓,23.534338358458974
2022-08-08,300181.SZ,红利低波,买入,0.0
2022-08-08,002570.SZ,红利低波,买入,0.0
2022-08-15,603066.SH,红利低波,调仓,16.207627118644076
2022-08-15,600506.SH,红利低波,买入,0.0
2022-08-22,002264.SZ,红利低波,调仓,28.99159663865547
2022-08-29,300697.SZ,红利低波,调仓,9.117938553022785
2022-08-29,000963.SZ,红利低波,买入,0.0
2022-09-05,002570.SZ,红利低波,调仓,16.630669546436305
2022-09-13,002357.SZ,红利低波,调仓,4.906937394247035
2022-09-13,605005.SH,红利低波,买入,0.0
2022-09-19,600776.SH,红利低波,止损,-12.080536912751672
2022-09-19,300783.SZ,红利低波,止损,-14.561322921451536
2022-09-19,003041.SZ,红利低波,调仓,0.32467532467532756
2022-09-19,002043.SZ,红利低波,调仓,-3.960396039603953
2022-09-19,300181.SZ,红利低波,调仓,-3.9301310043668103
2022-09-19,000963.SZ,红利低波,调仓,-6.8275030156815575
2022-09-19,600776.SH,红利低波,买入,0.0
2022-09-19,603115.SH,红利低波,买入,0.0
2022-09-19,603655.SH,红利低波,买入,0.0
2022-09-19,603087.SH,红利低波,买入,0.0
2022-09-19,301233.SZ,红利低波,买入,0.0
2022-09-19,300967.SZ,红利低波,买入,0.0
2022-09-19,920509.BJ,红利低波,买入,0.0
2022-09-19,300628.SZ,红利低波,买入,0.0
2022-09-19,300488.SZ,红利低波,买入,0.0
2022-09-21,300251.SZ,红利低波,止损,-12.814645308924488
2022-09-26,688513.SH,红利低波,止损,-12.218813905930471
2022-09-26,600506.SH,红利低波,调仓,-8.356290174471992
2022-09-26,603655.SH,红利低波,调仓,-2.6151222285389464
2022-09-26,301233.SZ,红利低波,调仓,6.361061035282001
2022-09-26,688513.SH,红利低波,买入,0.0
2022-09-26,300783.SZ,红利低波,买入,0.0
2022-09-26,300181.SZ,红利低波,买入,0.0
2022-09-26,002043.SZ,红利低波,买入,0.0
2022-09-26,300251.SZ,红利低波,买入,0.0
2022-10-10,603087.SH,红利低波,调仓,-7.189157336476127
2022-10-10,300967.SZ,红利低波,调仓,7.352024922118372
2022-10-10,300783.SZ,红利低波,调仓,-1.4220705346985163
2022-10-10,300181.SZ,红利低波,调仓,7.730061349693229
2022-10-10,002043.SZ,红利低波,调仓,0.23014959723821615
2022-10-10,600506.SH,红利低波,买入,0.0
2022-10-10,002570.SZ,红利低波,买入,0.0
2022-10-10,000893.SZ,红利低波,买入,0.0
2022-10-10,603583.SH,红利低波,买入,0.0
2022-10-17,300096.SZ,红利低波,调仓,4.940374787052804
2022-10-17,300529.SZ,红利低波,调仓,22.5669957686883
2022-10-17,300488.SZ,红利低波,调仓,15.818686401480097
2022-10-17,603583.SH,红利低波,调仓,11.755233494363937
2022-10-17,002043.SZ,红利低波,买入,0.0
2022-10-17,603066.SH,红利低波,买入,0.0
2022-10-17,688517.SH,红利低波,买入,0.0
2022-10-24,688513.SH,红利低波,调仓,20.889147738303258
2022-10-24,002357.SZ,红利低波,买入,0.0
2022-10-24,300697.SZ,红利低波,买入,0.0
2022-10-28,605005.SH,红利低波,止损,-13.118527042577677
2022-10-28,603115.SH,红利低波,止损,-12.61061946902654
2022-10-28,000893.SZ,红利低波,止损,-13.847708894878707
2022-10-28,002043.SZ,红利低波,止损,-15.384615384615397
2022-10-31,600900.SH,红利低波,调仓,-10.433244916003536
2022-10-31,002264.SZ,红利低波,买入,0.0
2022-10-31,002043.SZ,红利低波,买入,0.0
2022-10-31,605005.SH,红利低波,买入,0.0
2022-10-31,300096.SZ,红利低波,买入,0.0
2022-10-31,603115.SH,红利低波,买入,0.0
2022-10-31,603655.SH,红利低波,买入,0.0
2022-10-31,000893.SZ,红利低波,买入,0.0
2022-10-31,301233.SZ,红利低波,买入,0.0
2022-11-07,300251.SZ,红利低波,调仓,4.663923182441709
2022-11-07,600506.SH,红利低波,调仓,11.344537815126055
2022-11-07,002264.SZ,红利低波,调仓,10.305343511450381
2022-11-07,603115.SH,红利低波,调仓,6.966434452184944
2022-11-07,000893.SZ,红利低波,调仓,15.568627450980376
2022-11-07,688786.SH,红利低波,买入,0.0
2022-11-14,300697.SZ,红利低波,调仓,12.943632567849694
2022-11-14,002043.SZ,红利低波,调仓,27.10027100271004
2022-11-14,605005.SH,红利低波,调仓,11.664482306684132
2022-11-14,603655.SH,红利低波,调仓,15.62835660580022
2022-11-14,603115.SH,红利低波,买入,0.0
2022-11-14,000088.SZ,红利低波,买入,0.0
2022-11-14,600863.SH,红利低波,买入,0.0
2022-11-14,000807.SZ,红利低波,买入,0.0
2022-11-14,600389.SH,红利低波,买入,0.0
2022-11-21,300096.SZ,红利低波,调仓,6.698564593301448
2022-11-21,603115.SH,红利低波,调仓,1.72619047619047
2022-11-21,002264.SZ,红利低波,买入,0.0
2022-11-21,300783.SZ,红利低波,买入,0.0
2022-11-21,603868.SH,红利低波,买入,0.0
2022-11-21,601567.SH,红利低波,买入,0.0
2022-11-28,600776.SH,红利低波,调仓,5.125408942202836
2022-11-28,688786.SH,红利低波,调仓,-4.437810945273624
2022-11-28,600389.SH,红利低波,调仓,-4.426787741203164
2022-11-28,300783.SZ,红利低波,调仓,-5.5060304142632415
2022-11-28,688513.SH,红利低波,买入,0.0
2022-11-28,600900.SH,红利低波,买入,0.0
2022-11-28,300529.SZ,红利低波,买入,0.0
2022-11-28,003041.SZ,红利低波,买入,0.0
2022-11-28,603115.SH,红利低波,买入,0.0
2022-12-05,000807.SZ,红利低波,调仓,13.030888030888054
2022-12-05,688513.SH,红利低波,调仓,2.8752866466749127
2022-12-05,600506.SH,红利低波,买入,0.0
2022-12-05,300697.SZ,红利低波,买入,0.0
2022-12-05,000963.SZ,红利低波,买入,0.0
2022-12-12,688799.SH,红利低波,调仓,36.31210403467824
2022-12-12,002357.SZ,红利低波,调仓,26.454033771106957
2022-12-12,601567.SH,红利低波,调仓,-2.6548672566371723
2022-12-12,600506.SH,红利低波,调仓,0.4325259515570945
2022-12-12,300660.SZ,红利低波,买入,0.0
2022-12-19,603066.SH,红利低波,调仓,23.11946902654869
2022-12-19,300660.SZ,红利低波,调仓,-2.3683135973866842
2022-12-19,603297.SH,红利低波,买入,0.0
2022-12-19,605005.SH,红利低波,买入,0.0
2022-12-21,300628.SZ,红利低波,止损,-12.43515636579221
2022-12-22,688517.SH,红利低波,止损,-12.07307386814932
2022-12-26,603297.SH,红利低波,调仓,-2.746931618936288
2022-12-26,688786.SH,红利低波,买入,0.0
2022-12-26,300181.SZ,红利低波,买入,0.0
2022-12-26,600776.SH,红利低波,买入,0.0
2023-01-03,002264.SZ,红利低波,调仓,9.966216216216207
2023-01-03,000963.SZ,红利低波,调仓,6.943799349744539
2023-01-03,300181.SZ,红利低波,调仓,7.660878447395292
2023-01-03,300096.SZ,红利低波,买入,0.0
2023-01-09,002570.SZ,红利低波,调仓,-3.4285714285714253
2023-01-09,688786.SH,红利低波,调仓,4.437178888369919
2023-01-09,601567.SH,红利低波,买入,0.0
2023-01-09,603087.SH,红利低波,买入,0.0
2023-01-16,605599.SH,红利低波,调仓,3.6082474226804218
2023-01-16,300529.SZ,红利低波,调仓,9.502551020408179
2023-01-16,601567.SH,红利低波,调仓,4.804138950480419
2023-01-16,000893.SZ,红利低波,买入,0.0
2023-01-16,300967.SZ,红利低波,买入,0.0
2023-01-16,688517.SH,红利低波,买入,0.0
2023-01-30,301233.SZ,红利低波,调仓,35.62012375571697
2023-01-30,300096.SZ,红利低波,调仓,3.0645161290322465
2023-01-30,300967.SZ,红利低波,调仓,0.2329644729178737
2023-01-30,300783.SZ,红利低波,买入,0.0
2023-01-30,600389.SH,红利低波,买入,0.0
2023-02-06,603551.SH,红利低波,调仓,38.17073170731709
2023-02-06,603868.SH,红利低波,调仓,-7.812073204042614
2023-02-06,603087.SH,红利低波,调仓,6.160046056419111
2023-02-06,688517.SH,红利低波,调仓,12.790697674418606
2023-02-06,600389.SH,红利低波,调仓,-0.08181632235630953
2023-02-06,688513.SH,红利低波,买入,0.0
2023-02-06,600506.SH,红利低波,买入,0.0
2023-02-06,002580.SZ,红利低波,买入,0.0
2023-02-06,300181.SZ,红利低波,买入,0.0
2023-02-06,605599.SH,红利低波,买入,0.0
2023-02-06,000963.SZ,红利低波,买入,0.0
2023-02-06,001332.SZ,红利低波,买入,0.0
2023-02-06,300967.SZ,红利低波,买入,0.0
2023-02-13,688513.SH,红利低波,调仓,3.136434918975417
2023-02-13,300181.SZ,红利低波,调仓,-1.1274934952298254
2023-02-13,001332.SZ,红利低波,调仓,15.028067361667997
2023-02-13,002570.SZ,红利低波,买入,0.0
2023-02-13,603551.SH,红利低波,买入,0.0
2023-02-13,603655.SH,红利低波,买入,0.0
2023-02-20,002580.SZ,红利低波,调仓,-3.4514925373134386
2023-02-20,000963.SZ,红利低波,调仓,6.353944562899794
2023-02-20,603551.SH,红利低波,调仓,0.5957446808510625
2023-02-20,688513.SH,红利低波,买入,0.0
2023-02-20,002264.SZ,红利低波,买入,0.0
2023-02-20,002357.SZ,红利低波,买入,0.0
2023-02-20,300529.SZ,红利低波,买入,0.0
2023-02-20,601567.SH,红利低波,买入,0.0
2023-02-27,603115.SH,红利低波,调仓,11.213235294117641
2023-02-27,002580.SZ,红利低波,买入,0.0
2023-02-27,300251.SZ,红利低波,买入,0.0
2023-03-06,920509.BJ,红利低波,调仓,19.840000000000014
2023-03-06,688513.SH,红利低波,调仓,-1.3859649122807016
2023-03-06,688786.SH,红利低波,买入,0.0
2023-03-13,600776.SH,红利低波,调仓,19.548872180451138
2023-03-13,688786.SH,红利低波,调仓,1.829753381066035
2023-03-13,688513.SH,红利低波,买入,0.0
2023-03-13,920425.BJ,红利低波,买入,0.0
2023-03-20,600506.SH,红利低波,调仓,1.6129032258064724
2023-03-20,300251.SZ,红利低波,调仓,17.569352708058126
2023-03-20,000963.SZ,红利低波,买入,0.0
2023-03-27,002264.SZ,红利低波,调仓,2.023608768971341
2023-03-27,920425.BJ,红利低波,调仓,1.549186676994574
2023-03-27,603551.SH,红利低波,买入,0.0
2023-03-27,603297.SH,红利低波,买入,0.0
2023-04-10,002357.SZ,红利低波,止损,-12.312312312312311
2023-04-10,300967.SZ,红利低波,调仓,3.310886644219968
2023-04-10,601567.SH,红利低波,调仓,-5.22496371552974
2023-04-10,002580.SZ,红利低波,调仓,2.189054726368145
2023-04-10,688513.SH,红利低波,调仓,9.425925925925927
2023-04-10,603551.SH,红利低波,调仓,-0.7839721254355392
2023-04-10,603297.SH,红利低波,调仓,0.7797705246741726
2023-04-10,002357.SZ,红利低波,买入,0.0
2023-04-10,600763.SH,红利低波,买入,0.0
2023-04-10,603115.SH,红利低波,买入,0.0
2023-04-10,688799.SH,红利低波,买入,0.0
2023-04-10,920509.BJ,红利低波,买入,0.0
2023-04-10,600389.SH,红利低波,买入,0.0
2023-04-17,605599.SH,红利低波,调仓,14.401622718052742
2023-04-17,603655.SH,红利低波,买入,0.0
2023-04-21,002570.SZ,红利低波,止损,-12.72727272727272
2023-04-21,603115.SH,红利低波,止损,-13.969732246798605
2023-04-24,000893.SZ,红利低波,止损,-12.858740216175924
2023-04-24,000963.SZ,红利低波,调仓,-6.729444189251266
2023-04-24,603655.SH,红利低波,调仓,-10.554675118858958
2023-04-24,600506.SH,红利低波,买入,0.0
2023-04-24,002570.SZ,红利低波,买入,0.0
2023-04-24,920425.BJ,红利低波,买入,0.0
2023-04-24,605599.SH,红利低波,买入,0.0
2023-04-24,688677.SH,红利低波,买入,0.0
2023-04-24,000893.SZ,红利低波,买入,0.0
2023-04-25,300529.SZ,红利低波,止损,-13.427033492822959
2023-04-25,600763.SH,红利低波,止损,-12.66348669026004
2023-05-04,300697.SZ,红利低波,调仓,9.980988593155903
2023-05-04,300783.SZ,红利低波,调仓,6.277372262773717
2023-05-04,920509.BJ,红利低波,调仓,-9.06210392902408
2023-05-04,600389.SH,红利低波,调仓,-7.9356568364611135
2023-05-04,605599.SH,红利低波,调仓,13.244444444444436
2023-05-04,688677.SH,红利低波,调仓,-9.068818040435456
2023-05-04,002264.SZ,红利低波,买入,0.0
2023-05-04,300529.SZ,红利低波,买入,0.0
2023-05-04,000963.SZ,红利低波,买入,0.0
2023-05-04,600763.SH,红利低波,买入,0.0
2023-05-04,300015.SZ,红利低波,买入,0.0
2023-05-04,301233.SZ,红利低波,买入,0.0
2023-05-04,920371.BJ,红利低波,买入,0.0
2023-05-04,300488.SZ,红利低波,买入,0.0
2023-05-08,920425.BJ,红利低波,调仓,11.794439764111209
2023-05-08,920371.BJ,红利低波,调仓,15.937499999999982
2023-05-08,002043.SZ,红利低波,买入,0.0
2023-05-08,603655.SH,红利低波,买入,0.0
2023-05-15,002264.SZ,红利低波,调仓,5.40983606557377
2023-05-15,603655.SH,红利低波,调仓,-0.6844106463878341
2023-05-15,688513.SH,红利低波,买入,0.0
2023-05-15,002580.SZ,红利低波,买入,0.0
2023-05-15,603297.SH,红利低波,买入,0.0
2023-05-15,001332.SZ,红利低波,买入,0.0
2023-05-19,001332.SZ,红利低波,止损,-27.133443163097205
2023-05-22,688786.SH,红利低波,买入,0.0
2023-05-31,600763.SH,红利低波,止损,-12.3860811930406
2023-06-05,300529.SZ,红利低波,调仓,-4.93150684931506
2023-06-05,301233.SZ,红利低波,调仓,5.116033755274252
2023-06-05,002043.SZ,红利低波,调仓,-3.8679245283018915
2023-06-05,688786.SH,红利低波,调仓,24.448572091943355
2023-06-05,300697.SZ,红利低波,买入,0.0
2023-06-05,605599.SH,红利低波,买入,0.0
2023-06-05,603868.SH,红利低波,买入,0.0
2023-06-05,601567.SH,红利低波,买入,0.0
2023-06-08,300015.SZ,红利低波,止损,-31.700586409106577
2023-06-12,003041.SZ,红利低波,调仓,-10.321100917431192
2023-06-12,603297.SH,红利低波,调仓,1.324503311258285
2023-06-12,603868.SH,红利低波,调仓,2.033546088763538
2023-06-12,600763.SH,红利低波,买入,0.0
2023-06-12,603115.SH,红利低波,买入,0.0
2023-06-19,300488.SZ,红利低波,调仓,6.595448211797472
2023-06-19,002264.SZ,红利低波,买入,0.0
2023-06-19,300783.SZ,红利低波,买入,0.0
2023-06-26,605599.SH,红利低波,调仓,7.035175879396993
2023-07-10,605005.SH,红利低波,调仓,14.724310776942339
2023-07-10,000963.SZ,红利低波,调仓,4.679334916864608
2023-07-10,300697.SZ,红利低波,调仓,4.576856649395511
2023-07-10,601567.SH,红利低波,调仓,18.95321173671689
2023-07-10,300529.SZ,红利低波,买入,0.0
2023-07-10,003041.SZ,红利低波,买入,0.0
2023-07-10,001332.SZ,红利低波,买入,0.0
2023-07-10,603066.SH,红利低波,买入,0.0
2023-07-13,688513.SH,红利低波,止损,-13.835470085470082
2023-07-17,688513.SH,红利低波,买入,0.0
2023-07-17,688786.SH,红利低波,买入,0.0
2023-07-24,000893.SZ,红利低波,调仓,12.232677502138568
2023-07-24,600763.SH,红利低波,调仓,8.905437111088442
2023-07-24,688786.SH,红利低波,调仓,-1.099128992119458
2023-07-24,605599.SH,红利低波,买入,0.0
2023-07-24,300096.SZ,红利低波,买入,0.0
2023-07-31,300529.SZ,红利低波,调仓,4.778761061946901
2023-07-31,605599.SH,红利低波,调仓,-5.177111716621252
2023-07-31,300096.SZ,红利低波,调仓,4.545454545454541
2023-07-31,300181.SZ,红利低波,买入,0.0
2023-07-31,688677.SH,红利低波,买入,0.0
2023-07-31,603655.SH,红利低波,买入,0.0
2023-08-07,001332.SZ,红利低波,调仓,-1.5942401645667181
2023-08-07,300181.SZ,红利低波,调仓,-6.896551724137934
2023-08-07,002897.SZ,红利低波,买入,0.0
2023-08-07,920425.BJ,红利低波,买入,0.0
2023-08-07,605005.SH,红利低波,买入,0.0
2023-08-14,300251.SZ,红利低波,买入,0.0
2023-08-21,688513.SH,红利低波,调仓,0.0
2023-08-21,688786.SH,红利低波,买入,0.0
2023-08-23,603115.SH,红利低波,止损,-12.277227722772288
2023-08-23,300783.SZ,红利低波,止损,-13.490566037735851
2023-08-23,603066.SH,红利低波,止损,-12.457337883959053
2023-08-23,002897.SZ,红利低波,止损,-14.22233820459291
2023-08-25,603655.SH,红利低波,止损,-13.660316173490072
2023-08-25,920425.BJ,红利低波,止损,-12.619926199262
2023-08-28,300251.SZ,红利低波,调仓,3.498871331828446
2023-08-28,002897.SZ,红利低波,买入,0.0
2023-08-28,300783.SZ,红利低波,买入,0.0
2023-08-28,920425.BJ,红利低波,买入,0.0
2023-08-28,300529.SZ,红利低波,买入,0.0
2023-08-28,603297.SH,红利低波,买入,0.0
2023-08-28,603551.SH,红利低波,买入,0.0
2023-08-28,601567.SH,红利低波,买入,0.0
2023-09-04,688799.SH,红利低波,调仓,4.1253263707571985
2023-09-04,002897.SZ,红利低波,调仓,9.591194968553452
2023-09-04,920425.BJ,红利低波,调仓,13.996478873239425
2023-09-04,603551.SH,红利低波,调仓,14.440433212996396
2023-09-04,601567.SH,红利低波,调仓,8.829300196206692
2023-09-04,688513.SH,红利低波,买入,0.0
2023-09-04,300181.SZ,红利低波,买入,0.0
2023-09-04,000963.SZ,红利低波,买入,0.0
2023-09-04,603868.SH,红利低波,买入,0.0
2023-09-11,688677.SH,红利低波,调仓,2.966432474629177
2023-09-11,688786.SH,红利低波,调仓,5.9995257291913795
2023-09-11,300697.SZ,红利低波,买入,0.0
2023-09-18,605005.SH,红利低波,调仓,2.378121284185486
2023-09-21,002264.SZ,红利低波,止损,-13.810316139767053
2023-09-25,000963.SZ,红利低波,调仓,8.507853403141352
2023-09-25,002264.SZ,红利低波,买入,0.0
2023-09-25,001332.SZ,红利低波,买入,0.0
2023-10-09,300529.SZ,红利低波,调仓,6.939759036144588
2023-10-09,603297.SH,红利低波,调仓,2.7879938308221552
2023-10-09,688513.SH,红利低波,调仓,11.876145854552856
2023-10-09,300181.SZ,红利低波,调仓,7.82013685239491
2023-10-09,603868.SH,红利低波,调仓,-4.682801088357436
2023-10-09,688786.SH,红利低波,买入,0.0
2023-10-09,300660.SZ,红利低波,买入,0.0
2023-10-09,601567.SH,红利低波,买入,0.0
2023-10-09,603115.SH,红利低波,买入,0.0
2023-10-09,603066.SH,红利低波,买入,0.0
2023-10-16,002580.SZ,红利低波,止损,-12.393162393162394
2023-10-16,600506.SH,红利低波,调仓,-6.188340807174885
2023-10-16,300697.SZ,红利低波,调仓,-0.27573529411766273
2023-10-16,300660.SZ,红利低波,调仓,-4.774897680763979
2023-10-16,002580.SZ,红利低波,买入,0.0
2023-10-16,002043.SZ,红利低波,买入,0.0
2023-10-16,920425.BJ,红利低波,买入,0.0
2023-10-23,001332.SZ,红利低波,调仓,-11.264822134387353
2023-10-23,920425.BJ,红利低波,调仓,-10.76417419884963
2023-10-23,688513.SH,红利低波,买入,0.0
2023-10-23,300660.SZ,红利低波,买入,0.0
2023-10-23,605599.SH,红利低波,买入,0.0
2023-10-23,000963.SZ,红利低波,买入,0.0
2023-10-23,603297.SH,红利低波,买入,0.0
2023-10-23,603551.SH,红利低波,买入,0.0
2023-10-30,002580.SZ,红利低波,调仓,18.29268292682926
2023-10-30,300660.SZ,红利低波,调仓,12.621359223300965
2023-10-30,605599.SH,红利低波,调仓,1.2301013024601959
2023-10-30,000963.SZ,红利低波,调仓,6.554121151936454
2023-10-30,603297.SH,红利低波,调仓,9.969364309420481
2023-10-30,600506.SH,红利低波,买入,0.0
2023-10-30,300697.SZ,红利低波,买入,0.0
2023-10-30,001332.SZ,红利低波,买入,0.0
2023-10-30,605005.SH,红利低波,买入,0.0
2023-11-06,688786.SH,红利低波,调仓,6.76835081029552
2023-11-06,001332.SZ,红利低波,调仓,3.5757575757575655
2023-11-06,605005.SH,红利低波,调仓,5.350248207391073
2023-11-06,300251.SZ,红利低波,买入,0.0
2023-11-06,000963.SZ,红利低波,买入,0.0
2023-11-13,600506.SH,红利低波,调仓,13.415794481446252
2023-11-13,001332.SZ,红利低波,买入,0.0
2023-11-20,000963.SZ,红利低波,调仓,-1.4184397163120477
2023-11-27,601567.SH,红利低波,调仓,2.551303383250114
2023-11-27,603115.SH,红利低波,调仓,6.222865412445722
2023-11-27,688513.SH,红利低波,调仓,3.9924314096499547
2023-11-27,300529.SZ,红利低波,买入,0.0
2023-11-27,605599.SH,红利低波,买入,0.0
2023-11-27,000963.SZ,红利低波,买入,0.0
2023-11-27,600776.SH,红利低波,买入,0.0
2023-11-27,603868.SH,红利低波,买入,0.0
2023-11-27,600763.SH,红利低波,买入,0.0
2023-12-04,300783.SZ,红利低波,调仓,11.754966887417218
2023-12-04,300529.SZ,红利低波,调仓,2.9346376167185495
2023-12-04,600763.SH,红利低波,调仓,-6.13474749909606
2023-12-04,002580.SZ,红利低波,买入,0.0
2023-12-11,300251.SZ,红利低波,调仓,1.6706443914080937
2023-12-11,605599.SH,红利低波,调仓,4.494382022471899
2023-12-11,603868.SH,红利低波,调仓,1.5864022662889443
2023-12-11,603655.SH,红利低波,买入,0.0
2023-12-11,000893.SZ,红利低波,买入,0.0
2023-12-18,603066.SH,红利低波,调仓,26.808100289296057
2023-12-18,688786.SH,红利低波,买入,0.0
2023-12-18,605599.SH,红利低波,买入,0.0
2023-12-18,603115.SH,红利低波,买入,0.0
2023-12-25,603551.SH,红利低波,调仓,-4.545454545454552
2023-12-25,605599.SH,红利低波,调仓,-0.5813953488372103
2023-12-25,601567.SH,红利低波,买入,0.0
2024-01-02,001332.SZ,红利低波,调仓,5.641625255773164
2024-01-02,002580.SZ,红利低波,调仓,0.6968641114982743
2024-01-02,300783.SZ,红利低波,买入,0.0
2024-01-02,300529.SZ,红利低波,买入,0.0
2024-01-02,605005.SH,红利低波,买入,0.0
2024-01-02,688677.SH,红利低波,买入,0.0
2024-01-08,002570.SZ,红利低波,止损,-13.563218390804598
2024-01-08,000963.SZ,红利低波,止损,-12.088998763906055
2024-01-08,600776.SH,红利低波,止损,-14.356029532403614
2024-01-08,000893.SZ,红利低波,止损,-12.855061908230159
2024-01-08,002570.SZ,红利低波,买入,0.0
2024-01-08,600776.SH,红利低波,买入,0.0
2024-01-08,603379.SH,红利低波,买入,0.0
2024-01-15,300783.SZ,红利低波,调仓,8.561835478455503
2024-01-15,300697.SZ,红利低波,买入,0.0
2024-01-15,605599.SH,红利低波,买入,0.0
2024-01-15,603551.SH,红利低波,买入,0.0
2024-01-17,300529.SZ,红利低波,止损,-13.153153153153141
2024-01-17,688677.SH,红利低波,止损,-12.916265640038505
2024-01-22,603115.SH,红利低波,止损,-14.768806073153906
2024-01-22,605005.SH,红利低波,止损,-13.321898227558593
2024-01-22,600776.SH,红利低波,止损,-12.06896551724138
2024-01-22,300697.SZ,红利低波,止损,-12.80334728033472
2024-01-22,002357.SZ,红利低波,调仓,11.986301369863007
2024-01-22,603655.SH,红利低波,调仓,-6.465116279069772
2024-01-22,688786.SH,红利低波,调仓,-11.689518940274235
2024-01-22,603551.SH,红利低波,调仓,-10.754716981132063
2024-01-22,300697.SZ,红利低波,买入,0.0
2024-01-22,300529.SZ,红利低波,买入,0.0
2024-01-22,600776.SH,红利低波,买入,0.0
2024-01-22,603868.SH,红利低波,买入,0.0
2024-01-22,605005.SH,红利低波,买入,0.0
2024-01-22,603115.SH,红利低波,买入,0.0
2024-01-22,603087.SH,红利低波,买入,0.0
2024-01-22,000893.SZ,红利低波,买入,0.0
2024-01-22,300015.SZ,红利低波,买入,0.0
2024-01-22,301233.SZ,红利低波,买入,0.0
2024-01-29,688513.SH,红利低波,买入,0.0
