trade_date,e20_log,e20_exec_log,n_active,n_base,cov_codes,pct_rank
2026-01-07,-0.022658313019911943,-0.009248844942762853,77,2254,1.0,0.3874772714171059
2026-01-08,-0.0962623881548329,-0.1120902709730432,88,2228,1.0,0.7601675954469853
2026-01-09,-0.050775156433033736,-0.05069619338156908,90,2221,1.0,0.5946565075953129
2026-01-12,-0.09131937995656442,-0.10802150799490057,176,2177,1.0,1.0
2026-01-13,-0.06635059735119385,-0.06744953749391738,64,2192,1.0,0.271184727462893
2026-01-14,-0.08824070708885902,-0.09577292710553587,99,2184,1.0,0.3905050472239135
2026-01-15,-0.007922726597861694,-0.0261408893513376,54,2192,1.0,0.0583310039825687
2026-01-16,0.0108907626785611,0.0030569807872208275,57,2192,1.0,0.0418409761124534
2026-01-19,0.04523137911575836,0.037188077800910546,86,2175,1.0,0.329703132469952
2026-01-20,0.02189258130288878,0.01021729741542864,51,2186,1.0,0.1777969737429778
2026-01-21,0.01714905132603452,0.02205886255701423,78,2168,1.0,0.2319740868878035
2026-01-22,0.00208592459839824,-0.006108798810739016,70,2154,1.0,0.2710547007747514
2026-01-23,0.023548240286068788,0.016576394344502275,103,2119,1.0,0.3739963464452907
2026-01-26,0.05628583156006357,0.04961117012048849,70,2154,1.0,0.1300677411850805
2026-01-27,-0.025238932427406567,-0.041051207160841895,52,2156,1.0,0.287260307940609
2026-01-28,-0.0017614460653763327,-0.006056624571027163,80,2180,1.0,0.3512244477929375
2026-01-29,-0.0778652239432663,-0.08414740059415036,81,2194,1.0,0.4136185481102551
2026-01-30,0.0402595253325927,0.014460304259931384,48,2198,1.0,0.0446467127453588
2026-02-02,0.05429734560499936,0.029781448687337682,36,2236,1.0,0.0741526656426344
2026-02-03,0.008848471256595448,-0.0021254909249354866,68,2198,1.0,0.3901654395966335
2026-02-04,0.03744727775289043,0.031421253691468,68,2190,1.0,0.288362610463668
2026-02-05,-0.0765618379149272,-0.08310624278406448,44,2201,1.0,0.1569167128750644
2026-02-06,0.005587692648422363,-0.002063264636614437,55,2200,1.0,0.0817350334192416
2026-02-09,-0.019558312461428626,-0.0075729708488095696,83,2166,1.0,0.355796565174596
2026-02-10,-0.11327152018370298,-0.09996892046538772,60,2176,1.0,0.345544154507307
2026-02-11,0.0123338839526883,0.0007581802231138579,51,2179,1.0,0.1406760926620122
2026-02-12,0.013058610743514804,0.006762833915917199,59,2176,1.0,0.3388314544604955
2026-02-13,0.004053055304706954,-0.0076570513620122516,32,2196,1.0,0.0265310968435094
2026-02-24,0.07311950766927561,0.07149511902772059,92,2174,1.0,0.2952935498658067
2026-02-25,0.006740948013633327,0.0011280698483800977,75,2162,1.0,0.2945881133630897
2026-02-26,0.012172211751938056,0.012260576502973158,60,2148,1.0,0.2142701774114262
2026-02-27,0.0005060641454783105,-0.008415773997733536,74,2124,1.0,0.3945963289626841
2026-03-02,-0.010635873834619738,-0.02491953572878612,86,2182,1.0,0.3560387405272074
2026-03-03,-0.13847582851902687,-0.13510209163720108,82,2250,1.0,0.4592590128894722
2026-03-04,-0.03161759473114432,-0.06262231294981949,43,2261,1.0,0.0
2026-03-05,-0.04503789305621503,-0.04932653780781317,69,2241,1.0,0.2052187102107293
2026-03-06,-0.006749292863467857,-0.015518618549136207,74,2207,1.0,0.2161966401595415
2026-03-09,0.006829737616942486,0.014214147927627444,42,2205,1.0,0.0890506717693395
2026-03-10,0.049597692970994124,0.0498099666652472,56,2165,1.0,0.2835836435821964
2026-03-11,0.007845114293695485,0.008704339609926781,53,2171,1.0,0.2643886820035863
2026-03-12,-0.03806346857475171,-0.026684801040388242,52,2193,1.0,0.2161567517398021
2026-03-13,-0.02993733201013972,-0.029443996594670868,59,2217,1.0,0.2550094766907085
2026-03-16,0.04446637627159819,0.04578557437425742,44,2218,1.0,0.0172153505323194
2026-03-17,-0.06596578076875159,-0.08282280765114668,39,2252,1.0,0.2262872614179501
2026-03-18,0.06641763120968937,0.06153116250341792,57,2225,1.0,0.2506273650347012
2026-03-19,-0.04234945744853614,-0.06078869853730375,28,2265,1.0,0.139661682847986
2026-03-20,-0.051890145748677466,-0.057981563862557914,28,2317,1.0,0.1066041305840434
2026-03-23,-0.11521788940129747,-0.137978524449492,27,2448,1.0,0.1128329899856988
2026-03-24,0.021658021394819815,0.022720011624159958,82,2371,1.0,0.4911644610076386
2026-03-25,0.030050018655733174,0.028038769488463774,81,2323,1.0,0.6174699454411916
2026-03-26,-0.0389495637062824,-0.03077333188893653,38,2352,1.0,0.0918435456866419
2026-03-27,0.0042456067938464875,0.005069561290562498,78,2319,1.0,0.4022873003517901
2026-03-30,0.03757757218455776,0.04318854576304018,58,2309,1.0,0.3051260885791943
2026-03-31,-0.10086713866997557,-0.10676443589866369,51,2347,1.0,0.2225464520293026
2026-04-01,-0.024458018630249226,-0.020617480679790835,55,2308,1.0,0.079075218912508
2026-04-02,-0.11963631879093217,-0.11771247449021864,28,2341,1.0,0.0919433734815893
2026-04-03,0.006063139425974626,0.00859380721923178,34,2388,1.0,0.2113961704232958
2026-04-07,-0.04537485880773775,-0.04232858638487359,88,2357,1.0,0.4402322047291475
2026-04-08,0.11308068341892444,0.11558383387469745,119,2286,1.0,0.4442831649355305
2026-04-09,0.07111479832237963,0.051527736864275545,51,2316,1.0,0.2465386489156713
2026-04-10,0.07272887651976236,0.07095451534769075,56,2292,1.0,0.2536153004993721
2026-04-13,0.10150166130996968,0.09707841217852614,57,2280,1.0,0.3079058333261025
2026-04-14,0.062489782349888306,0.049677299226222715,55,2263,1.0,0.3286730718345692
2026-04-15,-0.007341900596316071,-0.015217674329569865,57,2271,1.0,0.2501067860551496
2026-04-16,0.03115409855731146,0.019765278066146433,75,2239,1.0,0.3544462436133047
2026-04-17,0.14499653557497355,0.1529392551188532,69,2241,1.0,0.388079648294915
2026-04-20,0.022832399811930356,0.018624059172649775,75,2229,1.0,0.4585615913492645
2026-04-21,0.0024111851632717058,-0.007654938878615958,51,2236,1.0,0.226727561222439
2026-04-22,0.051023347503297616,0.04959061664504744,54,2227,1.0,0.2452410453069667
2026-04-23,-0.02297208559465869,-0.020561152224672394,50,2239,1.0,0.2433199151891625
2026-04-24,-0.03278019348253185,-0.030909075072653346,56,2239,1.0,0.1815902309363181
2026-04-27,0.09898166425169078,0.10140454952372063,63,2229,1.0,0.2642174024260865
2026-04-28,0.0017046852347566005,-0.018450070297684217,58,2247,1.0,0.3393209065286202
2026-04-29,0.04624322795401537,0.04419540627098063,99,2191,1.0,0.3562985664795391
2026-04-30,0.011170311765820638,0.005840407301933859,79,2158,1.0,0.3959537833199496
2026-05-06,0.07910681685854981,0.07635832453613622,101,2126,1.0,0.4382909984174452
2026-05-07,0.09557592700645698,0.08692904938718621,100,2106,1.0,0.4557978452464863
2026-05-08,0.03526968181950578,0.015806175072494932,96,2086,1.0,0.4437287853450697
2026-05-11,0.10006015587704944,0.09700463014496516,93,2065,1.0,0.3963826458627346
2026-05-12,0.06782280223676643,0.05295716447298021,57,2091,1.0,0.2831448066492995
2026-05-13,0.00708414761785256,-0.0036859572292049503,112,2068,1.0,0.617377491883964
2026-05-14,-0.013403318315711232,-0.021195084588270796,55,2101,1.0,0.1489320443098429
2026-05-15,0.0004752889579294345,-0.0019974139896409837,54,2113,1.0,0.0890085840547233
2026-05-18,0.06642569431956817,0.057753168882998175,81,2117,1.0,0.3109651678715812
2026-05-19,0.07044256519600592,0.07479746378340565,90,2105,1.0,0.5541331225803929
2026-05-20,0.10375805974327396,0.11655459851500324,61,2121,1.0,0.2846171879453702
2026-05-21,-0.06701560662698972,-0.06887935424907249,34,2172,1.0,0.0
2026-05-22,0.1967462472099131,0.17613032540737755,115,2146,1.0,0.5628662850851369
2026-05-25,0.11929599015735026,0.11288364954985383,103,2146,1.0,0.4669362545968462
2026-05-26,0.12181376525752816,0.11753250389782616,45,2175,1.0,0.1660149805743085
2026-05-27,0.048815276497524034,0.056419775369761255,47,2228,1.0,0.1980718945012714
2026-05-28,0.13212088530464094,0.1254969850071556,102,2220,1.0,0.4176696117273127
2026-05-29,-0.037850483800382265,-0.03514061610672771,49,2246,1.0,0.1011124278369699
2026-06-01,-0.01907363381151439,-0.020942643803918276,120,2240,1.0,0.4729944921846095
2026-06-02,0.06205745573545247,0.0577536424977762,66,2268,1.0,0.2529041567166437
2026-06-03,-0.009449356961164557,-0.0077139938186389645,66,2285,1.0,0.2287095797051523
2026-06-04,-0.028819855241768708,-0.029565897822751305,78,2303,1.0,0.3661111553903262
2026-06-05,-0.011460890472458893,-0.011460890472458893,72,2284,1.0,0.1588642526615529
2026-06-08,-0.014438817656759195,-0.031233382957684006,57,2377,1.0,0.4110498206107459
2026-06-09,0.045677308467802394,0.03661368567128468,128,2350,1.0,0.4694280973994597
2026-06-10,0.02331341661171476,-0.00016688792907550154,71,2368,1.0,0.2865177071580922
2026-06-11,0.02305842155848026,0.011901921330872652,69,2392,1.0,0.2411932621038214
2026-06-12,-0.030559011586191925,-0.028812634626568412,89,2376,1.0,0.2454104137898961
2026-06-15,-0.026393239188026663,-0.02648930847766194,143,2354,1.0,0.4474541860526923
2026-06-16,-0.10527360470401238,-0.10655369433935331,113,2338,1.0,0.4974340613248954
2026-06-17,-0.1615460262316641,-0.1674140135437474,85,2358,1.0,0.3470381639330917
2026-06-18,-0.12460910353482578,-0.12955529631460277,90,2361,1.0,0.2863710160047477
2026-06-22,-0.17391426428118034,-0.17187418562711038,134,2364,1.0,0.6268150004305171
2026-06-23,-0.06764111028805314,-0.06792910561378926,95,2354,1.0,0.3286235764645841
2026-06-24,-0.19464337369664203,-0.1955664331089913,97,2388,1.0,0.3511491639657859
2026-06-25,-0.2713053244528396,-0.2739573655704607,86,2432,1.0,0.3808683838164658
2026-06-26,-0.20982279603918166,-0.19831227240514496,58,2492,1.0,0.208662378462489
2026-06-29,-0.07110299802828449,-0.07732313740683625,105,2500,1.0,0.3433283424381949
2026-06-30,-0.21665348238121257,-0.21532344031938405,136,2454,1.0,0.5259520285209531
2026-07-01,-0.10982767529077574,-0.11262072405355901,149,2411,1.0,0.4411482356073568
2026-07-02,-0.11689165789243881,-0.1289698649011008,91,2431,1.0,0.271083117226125
2026-07-03,-0.0973861696324709,-0.10476523871792523,105,2416,1.0,0.3115237287363623
2026-07-06,-0.1987444094187345,-0.20497962676542208,62,2446,1.0,0.1316648114123627
2026-07-07,-0.19851588377147977,-0.20951115746364987,33,2496,1.0,0.0764045171842867
2026-07-08,-0.06977388659516176,-0.0707118174541522,46,2531,1.0,0.4071886526366386
2026-07-09,-0.2430420283145078,-0.24190433625137914,73,2514,1.0,0.429207120034334
2026-07-10,-0.08068396342864266,-0.0790635370248431,89,2492,1.0,0.150062168218544
2026-07-13,-0.055945173312219106,-0.055945173312219106,27,2579,1.0,0.0474711922878971
2026-07-14,-0.04568408138540615,-0.05366803275850276,80,2553,1.0,0.414360363394229
2026-07-15,0.01871471123566352,0.005151866578053603,71,2540,1.0,0.3616014444479478
2026-07-16,0.011342866770722305,0.00276772230702671,41,2553,1.0,0.24491908502798
2026-07-17,-0.04054732005811558,-0.05450569755765746,32,2651,1.0,0.2509444125417906
2026-07-20,,,0,2714,1.0,0.1710719964355949
2026-07-21,,,0,2687,1.0,0.4576470340476017
2026-07-22,,,0,2700,1.0,0.1794226977332248
2026-07-23,,,0,2671,1.0,0.6544959426478841
2026-07-24,,,0,2722,1.0,0.2345115733645557
2026-07-27,,,0,2656,1.0,0.548949539938675
2026-07-28,,,0,2663,1.0,0.3192871891367572
2026-07-29,,,0,2650,1.0,0.447630783429077
2026-07-30,,,0,2695,1.0,0.30920191573
2026-07-31,,,0,2637,1.0,0.4153558137663659
2026-08-03,,,0,2640,1.0,0.4141335432912606
2026-08-04,,,0,2594,1.0,0.7204761328649127
2026-08-05,,,0,2556,1.0,0.5938449958260823
2026-08-06,,,0,2534,1.0,0.5821791407918839
2026-08-07,,,0,2517,1.0,0.3135249547999216
2026-08-10,,,0,2489,1.0,0.468557361618085
2026-08-11,,,0,2503,1.0,0.3367923163138836
2026-08-12,,,0,2477,1.0,0.6009230172037805
2026-08-13,,,0,2498,1.0,0.2890956841106256
2026-08-14,,,0,2499,1.0,0.2021524089096865
