code,name,sector,enabled
600469.SH,,,true
600470.SH,,,true
600475.SH,,,true
600476.SH,,,true
600477.SH,,,true
600478.SH,,,true
600479.SH,,,true
600480.SH,,,true
600481.SH,,,true
600482.SH,,,true
600483.SH,,,true
600485.SH,,,true
600486.SH,,,true
600487.SH,,,true
600488.SH,,,true
600489.SH,,,true
600490.SH,,,true
600491.SH,,,true
600493.SH,,,true
600495.SH,,,true
600496.SH,,,true
600497.SH,,,true
600498.SH,,,true
600499.SH,,,true
600500.SH,,,true
600501.SH,,,true
600502.SH,,,true
600503.SH,,,true
600505.SH,,,true
600506.SH,,,true
600507.SH,,,true
600508.SH,,,true
600509.SH,,,true
600510.SH,,,true
600511.SH,,,true
600512.SH,,,true
600513.SH,,,true
600515.SH,,,true
600516.SH,,,true
600517.SH,,,true
600518.SH,,,true
600519.SH,,,true
600520.SH,,,true
600521.SH,,,true
600522.SH,,,true
600525.SH,,,true
600526.SH,,,true
600527.SH,,,true
600528.SH,,,true
600529.SH,,,true
600530.SH,,,true
600531.SH,,,true
600532.SH,,,true
600533.SH,,,true
600535.SH,,,true
600536.SH,,,true
600537.SH,,,true
600538.SH,,,true
600539.SH,,,true
600540.SH,,,true
600543.SH,,,true
600545.SH,,,true
600546.SH,,,true
600547.SH,,,true
600548.SH,,,true
600549.SH,,,true
600550.SH,,,true
600551.SH,,,true
600552.SH,,,true
600553.SH,,,true
600555.SH,,,true
600557.SH,,,true
600558.SH,,,true
600559.SH,,,true
600560.SH,,,true
600561.SH,,,true
600562.SH,,,true
600563.SH,,,true
600565.SH,,,true
600566.SH,,,true
600567.SH,,,true
600568.SH,,,true
600569.SH,,,true
600570.SH,,,true
600571.SH,,,true
600572.SH,,,true
600573.SH,,,true
600575.SH,,,true
600576.SH,,,true
600577.SH,,,true
600578.SH,,,true
600579.SH,,,true
600580.SH,,,true
600581.SH,,,true
600582.SH,,,true
600583.SH,,,true
600585.SH,,,true
600586.SH,,,true
600587.SH,,,true
600588.SH,,,true
600589.SH,,,true
600590.SH,,,true
600591.SH,,,true
600592.SH,,,true
600593.SH,,,true
600594.SH,,,true
600595.SH,,,true
600596.SH,,,true
600597.SH,,,true
600598.SH,,,true
600599.SH,,,true
600600.SH,,,true
600601.SH,,,true
600602.SH,,,true
600603.SH,,,true
600604.SH,,,true
600605.SH,,,true
600606.SH,,,true
600607.SH,,,true
600608.SH,,,true
600609.SH,,,true
600610.SH,,,true
600611.SH,,,true
600612.SH,,,true
600613.SH,,,true
600614.SH,,,true
600615.SH,,,true
600616.SH,,,true
600617.SH,,,true
600618.SH,,,true
600619.SH,,,true
600620.SH,,,true
600621.SH,,,true
600622.SH,,,true
600623.SH,,,true
600624.SH,,,true
600626.SH,,,true
600628.SH,,,true
600629.SH,,,true
600630.SH,,,true
600631.SH,,,true
600633.SH,,,true
600634.SH,,,true
600635.SH,,,true
600636.SH,,,true
600637.SH,,,true
600638.SH,,,true
600639.SH,,,true
600640.SH,,,true
600641.SH,,,true
600642.SH,,,true
600643.SH,,,true
600644.SH,,,true
600645.SH,,,true
600647.SH,,,true
600648.SH,,,true
600649.SH,,,true
600650.SH,,,true
600651.SH,,,true
600652.SH,,,true
600653.SH,,,true
600654.SH,,,true
600655.SH,,,true
600656.SH,,,true
600657.SH,,,true
600658.SH,,,true
600660.SH,,,true
600661.SH,,,true
600662.SH,,,true
600663.SH,,,true
600664.SH,,,true
600665.SH,,,true
600666.SH,,,true
600667.SH,,,true
600668.SH,,,true
600671.SH,,,true
600673.SH,,,true
600674.SH,,,true
600675.SH,,,true
600676.SH,,,true
600677.SH,,,true
600678.SH,,,true
600679.SH,,,true
600680.SH,,,true
600682.SH,,,true
600683.SH,,,true
600684.SH,,,true
600685.SH,,,true
600686.SH,,,true
600687.SH,,,true
600688.SH,,,true
600689.SH,,,true
600690.SH,,,true
600691.SH,,,true
600692.SH,,,true
600693.SH,,,true
600694.SH,,,true
600695.SH,,,true
600696.SH,,,true
600697.SH,,,true
600698.SH,,,true
600699.SH,,,true
600701.SH,,,true
600702.SH,,,true
600703.SH,,,true
600704.SH,,,true
600706.SH,,,true
600707.SH,,,true
600708.SH,,,true
600710.SH,,,true
600711.SH,,,true
600712.SH,,,true
600713.SH,,,true
600714.SH,,,true
600715.SH,,,true
600716.SH,,,true
600717.SH,,,true
600718.SH,,,true
600719.SH,,,true
600720.SH,,,true
600721.SH,,,true
600722.SH,,,true
600723.SH,,,true
600724.SH,,,true
600725.SH,,,true
600726.SH,,,true
600727.SH,,,true
600728.SH,,,true
600729.SH,,,true
600730.SH,,,true
600731.SH,,,true
600732.SH,,,true
600733.SH,,,true
600734.SH,,,true
600735.SH,,,true
600736.SH,,,true
600737.SH,,,true
600738.SH,,,true
600739.SH,,,true
600740.SH,,,true
600741.SH,,,true
600742.SH,,,true
600743.SH,,,true
